source_pdf,doi,base_composition,sample_id,full_formula,num_dopants,is_codoped,primary_dopant_element,primary_dopant_pct,primary_dopant_site,codopant_elements,all_dopants_detail,source_type,source_detail,notes,temperature_K,target_value,unit
Adv Funct Materials - 2025 - Li - Supercompliant Lattice Boosts n‐type AgSbTe2 Thermoelectrics.pdf,10.1002/adfm.202502367,AgSbTe2,Ag0.1Na0.9Sb0.6Bi0.4Te2,Ag0.1Na0.9Sb0.6Bi0.4Te2,2,Yes,Na,0.9,Ag,Bi (0.4) @ Sb,Na (0.9) @ Ag site; Bi (0.4) @ Sb site,figure,,Visually estimated from Fig. 4a,300.0,99.99999999999999,uV/K
Adv Funct Materials - 2025 - Li - Supercompliant Lattice Boosts n‐type AgSbTe2 Thermoelectrics.pdf,10.1002/adfm.202502367,AgSbTe2,Ag0.8Na0.2Sb0.6Bi0.4Te2,Ag0.8Na0.2Sb0.6Bi0.4Te2,2,Yes,Na,0.2,Ag,Bi (0.4) @ Sb,Na (0.2) @ Ag site; Bi (0.4) @ Sb site,figure,,Visually estimated from Fig. 4a,300.0,49.99999999999999,uV/K
Adv Funct Materials - 2025 - Li - Supercompliant Lattice Boosts n‐type AgSbTe2 Thermoelectrics.pdf,10.1002/adfm.202502367,AgSbTe2,Ag0.8Na0.3Sb0.6Bi0.4Te2,Ag0.8Na0.3Sb0.6Bi0.4Te2,2,Yes,Na,0.3,Ag,Bi (0.4) @ Sb,Na (0.3) @ Ag site; Bi (0.4) @ Sb site,figure,,Visually estimated from Fig. 4a,300.0,-150.0,uV/K
Adv Funct Materials - 2025 - Li - Supercompliant Lattice Boosts n‐type AgSbTe2 Thermoelectrics.pdf,10.1002/adfm.202502367,AgSbTe2,Ag0.7Na0.4Sb0.6Bi0.4Te2,Ag0.7Na0.4Sb0.6Bi0.4Te2,2,Yes,Na,0.4,Ag,Bi (0.4) @ Sb,Na (0.4) @ Ag site; Bi (0.4) @ Sb site,figure,,Visually estimated from Fig. 4a,300.0,-250.0,uV/K
Adv Funct Materials - 2026 - Zhang - Improving Stability of High‐Performance AgSbTe2 Thermoelectrics by Lattice Regulation.pdf,10.1002/adfm.75160,AgSbTe2,AgSb1-xPbxTe2 (x=0),AgSbTe2,1,No,Pb,x=0,Sb,,Pb (x=0) @ Sb site,figure,,Visually estimated from Fig. 5a,300.0,250.0,uV/K
Adv Funct Materials - 2026 - Zhang - Improving Stability of High‐Performance AgSbTe2 Thermoelectrics by Lattice Regulation.pdf,10.1002/adfm.75160,AgSbTe2,AgSb1-xPbxTe2 (x=0.03),AgSb0.97Pb0.03Te2,1,No,Pb,x=0.03,Sb,,Pb (x=0.03) @ Sb site,figure,,Visually estimated from Fig. 5a,300.0,239.99999999999997,uV/K
Advanced Energy Materials - 2011 - Han - Lead‐Free Thermoelectrics  High Figure of Merit in p‐type AgSnmSbTem 2.pdf,10.1002/aenm.201100613,AgSnmSbTem+2,m=2,AgSn2SbTe4,0,No,,,,,,figure,Fig. 3b,Visually estimated from Fig. 3b,300.0,59.99999999999999,uV/K
Advanced Energy Materials - 2011 - Han - Lead‐Free Thermoelectrics  High Figure of Merit in p‐type AgSnmSbTem 2.pdf,10.1002/aenm.201100613,AgSnmSbTem+2,m=4,AgSn4SbTe6,0,No,,,,,,figure,Fig. 3b,Visually estimated from Fig. 3b,300.0,70.0,uV/K
Advanced Energy Materials - 2011 - Han - Lead‐Free Thermoelectrics  High Figure of Merit in p‐type AgSnmSbTem 2.pdf,10.1002/aenm.201100613,AgSnmSbTem+2,m=5,AgSn5SbTe7,0,No,,,,,,figure,Fig. 3b,Visually estimated from Fig. 3b,300.0,80.0,uV/K
Advanced Energy Materials - 2011 - Han - Lead‐Free Thermoelectrics  High Figure of Merit in p‐type AgSnmSbTem 2.pdf,10.1002/aenm.201100613,AgSnmSbTem+2,m=10,AgSn10SbTe12,0,No,,,,,,figure,Fig. 3b,Visually estimated from Fig. 3b,300.0,89.99999999999999,uV/K
Advanced Energy Materials - 2017 - Hong - Achieving zT   2 in p‐Type AgSbTe2 xSex Alloys via Exploring the Extra Light.pdf,10.1002/aenm.201702333,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,body text,Section 2.1,,450.0,305.0,uV/K
Advanced Energy Materials - 2017 - Hong - Achieving zT   2 in p‐Type AgSbTe2 xSex Alloys via Exploring the Extra Light.pdf,10.1002/aenm.201702333,AgSbTe2,AgSbTe1.9Se0.1,AgSbTe1.9Se0.1,1,No,Se,x=0.1,Te,,Se (x=0.1) @ Te site,body text,Section 2.1,,550.0,323.99999999999994,uV/K
Advanced Energy Materials - 2026 - Li - Rare‐Earth Yttrium Doping Advances High‐Performance AgSbTe2 Thermoelectrics.pdf,10.1002/aenm.202505258,AgSbTe2,AgSbTe2 (x=0.00),AgSbTe2,0,No,,,,,,text,Page 5,,423.0,280.0,uV/K
Advanced Energy Materials - 2026 - Li - Rare‐Earth Yttrium Doping Advances High‐Performance AgSbTe2 Thermoelectrics.pdf,10.1002/aenm.202505258,AgSbTe2,AgSb0.98Y0.02Te2 (x=0.02),AgSb0.98Y0.02Te2,1,No,Y,2%,Sb,,Y (2%) @ Sb site,text,Page 5,,373.0,266.0,uV/K
Advanced Energy Materials - 2026 - Li - Rare‐Earth Yttrium Doping Advances High‐Performance AgSbTe2 Thermoelectrics.pdf,10.1002/aenm.202505258,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 4b,300.0,239.99999999999997,uV/K
Advanced Energy Materials - 2026 - Li - Rare‐Earth Yttrium Doping Advances High‐Performance AgSbTe2 Thermoelectrics.pdf,10.1002/aenm.202505258,AgSbTe2,AgSb0.99Y0.01Te2,AgSb0.99Y0.01Te2,1,No,Y,0.01,Sb,,Y (0.01) @ Sb site,figure,,Visually estimated from Fig. 4b,300.0,250.0,uV/K
Advanced Energy Materials - 2026 - Li - Rare‐Earth Yttrium Doping Advances High‐Performance AgSbTe2 Thermoelectrics.pdf,10.1002/aenm.202505258,AgSbTe2,AgSb0.98Y0.02Te2,AgSb0.98Y0.02Te2,1,No,Y,0.02,Sb,,Y (0.02) @ Sb site,figure,,Visually estimated from Fig. 4b,300.0,254.99999999999997,uV/K
Advanced Energy Materials - 2026 - Li - Rare‐Earth Yttrium Doping Advances High‐Performance AgSbTe2 Thermoelectrics.pdf,10.1002/aenm.202505258,AgSbTe2,AgSb0.97Y0.03Te2,AgSb0.97Y0.03Te2,1,No,Y,0.03,Sb,,Y (0.03) @ Sb site,figure,,Visually estimated from Fig. 4b,300.0,252.0,uV/K
Advanced Materials - 2006 - Androulakis - Nanostructuring and High Thermoelectric Efficiency in p‐Type Ag Pb1   ySny mSbTe2.pdf,10.1002/adma.200502770,Ag(Pb1-ySny)mSbTe2+m,Ag0.5Pb6Sn2Sb0.2Te10,Ag0.5Pb6Sn2Sb0.2Te10,3,Yes,Pb,6,unclear,Sn (2) @ unclear; Sb (0.2) @ unclear,Pb (6) @ unclear site; Sn (2) @ unclear site; Sb (0.2) @ unclear site,figure,Fig. 1a,Visually estimated from Fig. 1a,300.0,49.99999999999999,uV/K
Advanced Materials - 2022 - Zhang - Defect‐Engineering‐Stabilized AgSbTe2 with High Thermoelectric Performance.pdf,10.1002/adma.202208994,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,Fig. 4B,Visually estimated from Fig. 4B,300.0,239.99999999999997,uV/K
Advanced Materials - 2022 - Zhang - Defect‐Engineering‐Stabilized AgSbTe2 with High Thermoelectric Performance.pdf,10.1002/adma.202208994,AgSbTe2,AgSbTe1.9Se0.05S0.05,AgSbTe1.9Se0.05S0.05,2,Yes,Se,0.05,Te,S (0.05) @ Te,Se (0.05) @ Te site; S (0.05) @ Te site,figure,Fig. 4B,Visually estimated from Fig. 4B,300.0,229.99999999999997,uV/K
Advanced Materials - 2022 - Zhang - Defect‐Engineering‐Stabilized AgSbTe2 with High Thermoelectric Performance.pdf,10.1002/adma.202208994,AgSbTe2,AgSbTe1.85Se0.1S0.05,AgSbTe1.85Se0.1S0.05,2,Yes,Se,0.1,Te,S (0.05) @ Te,Se (0.1) @ Te site; S (0.05) @ Te site,figure,Fig. 4B,Visually estimated from Fig. 4B,300.0,229.99999999999997,uV/K
Advanced Materials - 2022 - Zhang - Defect‐Engineering‐Stabilized AgSbTe2 with High Thermoelectric Performance.pdf,10.1002/adma.202208994,AgSbTe2,AgSbTe1.8Se0.1S0.1,AgSbTe1.8Se0.1S0.1,2,Yes,Se,0.1,Te,S (0.1) @ Te,Se (0.1) @ Te site; S (0.1) @ Te site,figure,Fig. 4B,Visually estimated from Fig. 4B,300.0,229.99999999999997,uV/K
Advanced Materials - 2023 - Taneja - High Thermoelectric Performance in Phonon‐Glass Electron‐Crystal Like AgSbTe2.pdf,10.1002/adma.202307058,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,Fig. 5b,Visually estimated from Fig. 5b,300.0,250.0,uV/K
Advanced Materials - 2023 - Taneja - High Thermoelectric Performance in Phonon‐Glass Electron‐Crystal Like AgSbTe2.pdf,10.1002/adma.202307058,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,Fig. 5b,Visually estimated from Fig. 5b,400.0,300.0,uV/K
Advanced Materials - 2023 - Taneja - High Thermoelectric Performance in Phonon‐Glass Electron‐Crystal Like AgSbTe2.pdf,10.1002/adma.202307058,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,Fig. 5b,Visually estimated from Fig. 5b,500.0,320.0,uV/K
Advanced Materials - 2023 - Taneja - High Thermoelectric Performance in Phonon‐Glass Electron‐Crystal Like AgSbTe2.pdf,10.1002/adma.202307058,AgSbTe2,AgSb0.98Yb0.02Te2,AgSb0.98Yb0.02Te2,1,No,Yb,2 mol%,Sb,,Yb (2 mol%) @ Sb site,figure,Fig. 5b,Visually estimated from Fig. 5b,300.0,280.0,uV/K
Advanced Materials - 2023 - Taneja - High Thermoelectric Performance in Phonon‐Glass Electron‐Crystal Like AgSbTe2.pdf,10.1002/adma.202307058,AgSbTe2,AgSb0.98Yb0.02Te2,AgSb0.98Yb0.02Te2,1,No,Yb,2 mol%,Sb,,Yb (2 mol%) @ Sb site,figure,Fig. 5b,Visually estimated from Fig. 5b,400.0,320.0,uV/K
Advanced Materials - 2023 - Taneja - High Thermoelectric Performance in Phonon‐Glass Electron‐Crystal Like AgSbTe2.pdf,10.1002/adma.202307058,AgSbTe2,AgSb0.98Yb0.02Te2,AgSb0.98Yb0.02Te2,1,No,Yb,2 mol%,Sb,,Yb (2 mol%) @ Sb site,figure,Fig. 5b,Visually estimated from Fig. 5b,500.0,330.0,uV/K
Advanced Materials - 2023 - Taneja - High Thermoelectric Performance in Phonon‐Glass Electron‐Crystal Like AgSbTe2.pdf,10.1002/adma.202307058,AgSbTe2,AgSb0.96Yb0.04Te2,AgSb0.96Yb0.04Te2,1,No,Yb,4 mol%,Sb,,Yb (4 mol%) @ Sb site,figure,Fig. 5b,Visually estimated from Fig. 5b,300.0,280.0,uV/K
Advanced Materials - 2023 - Taneja - High Thermoelectric Performance in Phonon‐Glass Electron‐Crystal Like AgSbTe2.pdf,10.1002/adma.202307058,AgSbTe2,AgSb0.96Yb0.04Te2,AgSb0.96Yb0.04Te2,1,No,Yb,4 mol%,Sb,,Yb (4 mol%) @ Sb site,figure,Fig. 5b,Visually estimated from Fig. 5b,400.0,330.0,uV/K
Advanced Materials - 2023 - Taneja - High Thermoelectric Performance in Phonon‐Glass Electron‐Crystal Like AgSbTe2.pdf,10.1002/adma.202307058,AgSbTe2,AgSb0.96Yb0.04Te2,AgSb0.96Yb0.04Te2,1,No,Yb,4 mol%,Sb,,Yb (4 mol%) @ Sb site,figure,Fig. 5b,Visually estimated from Fig. 5b,500.0,350.0,uV/K
Advanced Materials - 2024 - Li - High‐Performance AgSbTe2 Thermoelectrics  Advances  Challenges  and Perspectives.pdf,10.1002/adma.202409275,AgSbTe2,AgSb0.94Cd0.06Te2,AgSb0.94Cd0.06Te2,1,No,Cd,0.06,Sb,,Cd (0.06) @ Sb site,Table 1,,,573.0,263.99999999999994,uV/K
Angew Chem Int Ed - 2026 - Han - Lead‐Doping Enabled Band Engineering and Phonon Transport Modulation  Key to.pdf,10.1002/anie.2554196,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,body text,Page 5,,300.0,237.0,uV/K
Angew Chem Int Ed - 2026 - Han - Lead‐Doping Enabled Band Engineering and Phonon Transport Modulation  Key to.pdf,10.1002/anie.2554196,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,body text,Page 5,,427.0,337.0,uV/K
Angew Chem Int Ed - 2026 - Han - Lead‐Doping Enabled Band Engineering and Phonon Transport Modulation  Key to.pdf,10.1002/anie.2554196,AgSbTe2,AgSb0.96Pb0.04Te2,AgSb0.96Pb0.04Te2,1,No,Pb,0.04,Sb,,Pb (0.04) @ Sb site,body text,Page 1,,623.0,260.0,uV/K
Angew Chem Int Ed - 2026 - Han - Lead‐Doping Enabled Band Engineering and Phonon Transport Modulation  Key to.pdf,10.1002/anie.2554196,AgSbTe2,AgSb0.96Pb0.04Te2,AgSb0.96Pb0.04Te2,1,No,Pb,0.04,Sb,,Pb (0.04) @ Sb site,body text,Page 5,,300.0,263.0,uV/K
Angew Chem Int Ed - 2026 - Han - Lead‐Doping Enabled Band Engineering and Phonon Transport Modulation  Key to.pdf,10.1002/anie.2554196,AgSbTe2,AgSbTe2 (x=0),AgSbTe2,0,No,,,,,,body text,,,300.0,237.0,uV/K
Angew Chem Int Ed - 2026 - Han - Lead‐Doping Enabled Band Engineering and Phonon Transport Modulation  Key to.pdf,10.1002/anie.2554196,AgSbTe2,AgSbTe2 (x=0),AgSbTe2,0,No,,,,,,body text,,,427.0,337.0,uV/K
Angew Chem Int Ed - 2026 - Han - Lead‐Doping Enabled Band Engineering and Phonon Transport Modulation  Key to.pdf,10.1002/anie.2554196,AgSbTe2,Ag0.96Pb0.04Te2,Ag0.96Pb0.04Te2,1,No,Pb,0.04,Sb,,Pb (0.04) @ Sb site,body text,,,623.0,260.0,uV/K
Annalen der Physik - 2020 - Liu - Evaluation of Thermoelectric Properties of Ag0 366Sb0 558Te.pdf,10.1002/andp.201900561,Ag0.366SbTe2,Ag0.366(Sb1-xSnx)0.558Te,Ag0.366(Sb1-xSnx)0.558Te,1,No,Sn,x=0 to 0.16,Sb,,Sn (x=0 to 0.16) @ Sb site,figure,Fig. 5a,Visually estimated for x=0 at 300K,300.0,250.0,uV/K
Annalen der Physik - 2020 - Liu - Evaluation of Thermoelectric Properties of Ag0 366Sb0 558Te.pdf,10.1002/andp.201900561,Ag0.366SbTe2,Ag0.366(Sb1-xSnx)0.558Te,Ag0.366(Sb1-xSnx)0.558Te,1,No,Sn,x=0 to 0.16,Sb,,Sn (x=0 to 0.16) @ Sb site,figure,Fig. 5a,Visually estimated for x=0 at 700K,700.0,150.0,uV/K
Band convergence and nanostructure modulations lead to high thermoelectric performance in SnPb0.04Te-y_ AgSbTe2.pdf,10.1016/j.mtphys.2021.100505,SnPb0.04Te-y%AgSbTe2,SnPb0.04Te-y%AgSbTe2 (y=0 to 25),SnPb0.04Te-y%AgSbTe2,2,Yes,Ag,y%,unclear,Sb (y%) @ unclear,Ag (y%) @ unclear site; Sb (y%) @ unclear site,body text,page 2,Value for y=0 sample at 300 K,300.0,-24.399999999999995,uV/K
Band convergence and nanostructure modulations lead to high thermoelectric performance in SnPb0.04Te-y_ AgSbTe2.pdf,10.1016/j.mtphys.2021.100505,SnPb0.04Te-y%AgSbTe2,SnPb0.04Te-y%AgSbTe2 (y=0 to 25),SnPb0.04Te-y%AgSbTe2,2,Yes,Ag,y%,unclear,Sb (y%) @ unclear,Ag (y%) @ unclear site; Sb (y%) @ unclear site,body text,page 2,Value for y=25 sample at 300 K,300.0,-70.9,uV/K
Band convergence strategy to improve thermoelectric performance in Ti-Doped AgSbTe2.pdf,10.1088/1402-4896/ad3c74,AgSbTe2,Ag1.05SbTe2,Ag1.05SbTe2,0,No,,,,,,body text,,,473.0,245.0,uV/K
Band convergence strategy to improve thermoelectric performance in Ti-Doped AgSbTe2.pdf,10.1088/1402-4896/ad3c74,AgSbTe2,Ag1.05SbTe2,Ag1.05SbTe2,0,No,,,,,,body text,,,473.0,245.99999999999997,uV/K
Band convergence strategy to improve thermoelectric performance in Ti-Doped AgSbTe2.pdf,10.1088/1402-4896/ad3c74,AgSbTe2,Ag1.05Sb0.98Ti0.02Te2,Ag1.05Sb0.98Ti0.02Te2,1,No,Ti,0.02,Sb,,Ti (0.02) @ Sb site,body text,,,473.0,270.0,uV/K
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,AgSb0.97Mg0.03Te2,AgSb0.97Mg0.03Te2,1,No,Mg,3 atomic %,Sb,,Mg (3 atomic %) @ Sb site,body text,,,300.0,212.01999999999998,uV/K
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,AgSb0.97Mg0.03Te1.90S0.10,AgSb0.97Mg0.03Te1.90S0.10,2,Yes,Mg,3 atomic %,Sb,S (y = 0.10) @ Te,Mg (3 atomic %) @ Sb site; S (y = 0.10) @ Te site,body text,,,300.0,207.59999999999997,uV/K
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,AgSbTe2 (Disordered),AgSbTe2,0,No,,,,,,body text,,Room temperature value,,238.99999999999997,uV/K
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,AgSb0.97Mg0.03Te2,AgSb0.97Mg0.03Te2,1,No,Mg,3 at.%,Sb,,Mg (3 at.%) @ Sb site,body text,,Room temperature value,,212.01999999999998,uV/K
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,AgSb0.97Mg0.03Te1.9S0.10,AgSb0.97Mg0.03Te1.9S0.10,2,Yes,Mg,3 at.%,Sb,S (0.10) @ Te,Mg (3 at.%) @ Sb site; S (0.10) @ Te site,body text,,Room temperature value,,207.59999999999997,uV/K
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,Pristine AgSbTe2,AgSbTe2,0,No,,,,,,body text,"Page 3, Results and Discussion",,300.0,82.0,uV/K
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,Pristine AgSbTe2,AgSbTe2,0,No,,,,,,body text,"Page 3, Results and Discussion",,550.0,165.0,uV/K
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,MnSb monodoped (x=0.07),AgSb1-xMnxTe2 (x=0.07),1,No,Mn,7 mol %,Sb,,Mn (7 mol %) @ Sb site,body text,"Page 3, Results and Discussion",,300.0,58.0,uV/K
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,MnSb monodoped (x=0.07),AgSb1-xMnxTe2 (x=0.07),1,No,Mn,7 mol %,Sb,,Mn (7 mol %) @ Sb site,body text,"Page 3, Results and Discussion",,550.0,133.0,uV/K
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,0% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0",1,No,Ge,0%,unclear,,Ge (0%) @ unclear site,figure,Fig. 3a,Visually estimated from Fig. 3a,300.0,399.99999999999994,uV/K
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,0% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0",1,No,Ge,0%,unclear,,Ge (0%) @ unclear site,figure,Fig. 3a,Visually estimated from Fig. 3a,500.0,450.0,uV/K
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,1% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=1%",1,No,Ge,1%,unclear,,Ge (1%) @ unclear site,figure,Fig. 3a,Visually estimated from Fig. 3a,300.0,199.99999999999997,uV/K
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,1% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=1%",1,No,Ge,1%,unclear,,Ge (1%) @ unclear site,figure,Fig. 3a,Visually estimated from Fig. 3a,500.0,250.0,uV/K
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,8% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=8%",1,No,Ge,8%,unclear,,Ge (8%) @ unclear site,figure,Fig. 3a,Visually estimated from Fig. 3a,300.0,99.99999999999999,uV/K
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,8% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=8%",1,No,Ge,8%,unclear,,Ge (8%) @ unclear site,figure,Fig. 3a,Visually estimated from Fig. 3a,500.0,150.0,uV/K
"Contrasting roles of small-radius metals (Cu, Zn, Ni) in enhancing the thermoelectric properties of AgSbTe2.pdf",10.1016/j.jallcom.2026.189224,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,Table 1,,,300.0,242.0,uV/K
"Contrasting roles of small-radius metals (Cu, Zn, Ni) in enhancing the thermoelectric properties of AgSbTe2.pdf",10.1016/j.jallcom.2026.189224,AgSbTe2,AgSb0.97Cu0.03Te2,AgSb0.97Cu0.03Te2,1,No,Cu,0.03,Sb,,Cu (0.03) @ Sb site,Table 1,,,300.0,254.0,uV/K
"Contrasting roles of small-radius metals (Cu, Zn, Ni) in enhancing the thermoelectric properties of AgSbTe2.pdf",10.1016/j.jallcom.2026.189224,AgSbTe2,AgSb0.98Zn0.02Te2,AgSb0.98Zn0.02Te2,1,No,Zn,0.02,Sb,,Zn (0.02) @ Sb site,Table 1,,,300.0,250.0,uV/K
"Contrasting roles of small-radius metals (Cu, Zn, Ni) in enhancing the thermoelectric properties of AgSbTe2.pdf",10.1016/j.jallcom.2026.189224,AgSbTe2,AgSb0.985Ni0.015Te2,AgSb0.985Ni0.015Te2,1,No,Ni,0.015,Sb,,Ni (0.015) @ Sb site,Table 1,,,300.0,227.99999999999997,uV/K
Drymiotis_2011_J._Phys.__Condens._Matter_23_135305.pdf,10.1088/0953-8984/23/13/135305,Cu0.2Ag2.8SbSeTe2,slow-cooled Cu0.2Ag2.8SbSeTe2,Cu0.2Ag2.8SbSeTe2,0,No,,,,,,body text,,,700.0,229.99999999999997,uV/K
Du_2018_Chinese_Phys._B_27_048102.pdf,10.1088/1674-1056/27/4/048102,AgSbTe2-family,(GeTe)80(AgSbSe2)20,(GeTe)80(AgSbSe2)20,1,No,AgSbSe2,20 mol%,unclear,,AgSbSe2 (20 mol%) @ unclear site,figure,Fig. 5d,Visually estimated from Fig. 5d,700.0,150.0,uV/K
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,Fig. 4b,Visually estimated from Fig. 4b,300.0,260.0,uV/K
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,Fig. 4b,Visually estimated from Fig. 4b,500.0,300.0,uV/K
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgCe0.005Sb0.995Te2.01,AgCe0.005Sb0.995Te2.01,1,No,Ce,x = 0.005,Sb,,Ce (x = 0.005) @ Sb site,figure,Fig. 4b,Visually estimated from Fig. 4b,300.0,229.99999999999997,uV/K
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgCe0.005Sb0.995Te2.01,AgCe0.005Sb0.995Te2.01,1,No,Ce,x = 0.005,Sb,,Ce (x = 0.005) @ Sb site,figure,Fig. 4b,Visually estimated from Fig. 4b,500.0,250.0,uV/K
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgCe0.01Sb0.99Te2.01,AgCe0.01Sb0.99Te2.01,1,No,Ce,x = 0.01,Sb,,Ce (x = 0.01) @ Sb site,figure,Fig. 4b,Visually estimated from Fig. 4b,300.0,235.0,uV/K
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgCe0.01Sb0.99Te2.01,AgCe0.01Sb0.99Te2.01,1,No,Ce,x = 0.01,Sb,,Ce (x = 0.01) @ Sb site,figure,Fig. 4b,Visually estimated from Fig. 4b,500.0,254.99999999999997,uV/K
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgCe0.03Sb0.97Te2.01,AgCe0.03Sb0.97Te2.01,1,No,Ce,x = 0.03,Sb,,Ce (x = 0.03) @ Sb site,figure,Fig. 4b,Visually estimated from Fig. 4b,300.0,225.0,uV/K
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgCe0.03Sb0.97Te2.01,AgCe0.03Sb0.97Te2.01,1,No,Ce,x = 0.03,Sb,,Ce (x = 0.03) @ Sb site,figure,Fig. 4b,Visually estimated from Fig. 4b,500.0,245.0,uV/K
Effect of La-doping on AgSbTe2 thermoelectric compounds.pdf,10.3938/jkps.68.164,AgSbTe2,x=0,AgSbTe2,0,No,,,,,,Table 1,,,,85.72,uV/K
Effect of La-doping on AgSbTe2 thermoelectric compounds.pdf,10.3938/jkps.68.164,AgSbTe2,x=0.01,Ag(Sb0.99La0.01)Te2,1,No,La,0.01,Sb,,La (0.01) @ Sb site,Table 1,,,,227.57,uV/K
Effect of La-doping on AgSbTe2 thermoelectric compounds.pdf,10.3938/jkps.68.164,AgSbTe2,x=0.02,Ag(Sb0.98La0.02)Te2,1,No,La,0.02,Sb,,La (0.02) @ Sb site,Table 1,,,,278.77,uV/K
Effect of La-doping on AgSbTe2 thermoelectric compounds.pdf,10.3938/jkps.68.164,AgSbTe2,x=0.02,Ag(Sb0.98La0.02)Te2,1,No,La,0.02,Sb,,La (0.02) @ Sb site,body text,,Maximum Seebeck coefficient,,358.0,uV/K
Effect of La-doping on AgSbTe2 thermoelectric compounds.pdf,10.3938/jkps.68.164,AgSbTe2,x=0.03,Ag(Sb0.97La0.03)Te2,1,No,La,0.03,Sb,,La (0.03) @ Sb site,Table 1,,,,214.9,uV/K
