source_pdf,doi,base_composition,sample_id,full_formula,num_dopants,is_codoped,primary_dopant_element,primary_dopant_pct,primary_dopant_site,codopant_elements,all_dopants_detail,source_type,source_detail,notes,temperature_K,target_value,unit
Annalen der Physik - 2020 - Liu - Evaluation of Thermoelectric Properties of Ag0 366Sb0 558Te.pdf,10.1002/andp.201900561,Ag0.366SbTe2,"Ag0.366(Sb1-xSnx)0.558Te, x=0",Ag0.366Sb0.558Te,1,No,Sn,x=0,Sb,,Sn (x=0) @ Sb site,figure,Fig. 7a,Visually estimated from Fig. 7a,300.0,0.4,dimensionless
Annalen der Physik - 2020 - Liu - Evaluation of Thermoelectric Properties of Ag0 366Sb0 558Te.pdf,10.1002/andp.201900561,Ag0.366SbTe2,"Ag0.366(Sb1-xSnx)0.558Te, x=0",Ag0.366Sb0.558Te,1,No,Sn,x=0,Sb,,Sn (x=0) @ Sb site,figure,Fig. 7a,Visually estimated from Fig. 7a,700.0,0.45,dimensionless
Annalen der Physik - 2020 - Liu - Evaluation of Thermoelectric Properties of Ag0 366Sb0 558Te.pdf,10.1002/andp.201900561,Ag0.366SbTe2,"Ag0.366(Sb1-xSnx)0.558Te, x=0.09",Ag0.366(Sb0.91Sn0.09)0.558Te,1,No,Sn,x=0.09,Sb,,Sn (x=0.09) @ Sb site,figure,Fig. 7a,Visually estimated from Fig. 7a,300.0,0.25,dimensionless
Annalen der Physik - 2020 - Liu - Evaluation of Thermoelectric Properties of Ag0 366Sb0 558Te.pdf,10.1002/andp.201900561,Ag0.366SbTe2,"Ag0.366(Sb1-xSnx)0.558Te, x=0.09",Ag0.366(Sb0.91Sn0.09)0.558Te,1,No,Sn,x=0.09,Sb,,Sn (x=0.09) @ Sb site,figure,Fig. 7a,Visually estimated from Fig. 7a,650.0,1.25,dimensionless
Band convergence and nanostructure modulations lead to high thermoelectric performance in SnPb0.04Te-y_ AgSbTe2.pdf,10.1016/j.mtphys.2021.100505,SnPb0.04Te-y%AgSbTe2,SnPb0.04Te-12%AgSbTe2,SnPb0.04Te-12%AgSbTe2,2,Yes,Ag,12%,Sn,Sb (12%) @ Sn,Ag (12%) @ Sn site; Sb (12%) @ Sn site,body text,"Page 1, Abstract",,823.0,1.1,dimensionless
Band convergence and nanostructure modulations lead to high thermoelectric performance in SnPb0.04Te-y_ AgSbTe2.pdf,10.1016/j.mtphys.2021.100505,SnPb0.04Te-y%AgSbTe2,SnPb0.04Te-0%AgSbTe2,SnPb0.04Te,0,No,,,,,,figure,,Visually estimated from Fig. 7a at 300 K,,0.2,dimensionless
Band convergence and nanostructure modulations lead to high thermoelectric performance in SnPb0.04Te-y_ AgSbTe2.pdf,10.1016/j.mtphys.2021.100505,SnPb0.04Te-y%AgSbTe2,SnPb0.04Te-0%AgSbTe2,SnPb0.04Te,0,No,,,,,,figure,,Visually estimated from Fig. 7a at 823 K,,0.4,dimensionless
Band convergence and nanostructure modulations lead to high thermoelectric performance in SnPb0.04Te-y_ AgSbTe2.pdf,10.1016/j.mtphys.2021.100505,SnPb0.04Te-y%AgSbTe2,SnPb0.04Te-3%AgSbTe2,SnPb0.04Te-3%AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 7a at 300 K,,0.25,dimensionless
Band convergence and nanostructure modulations lead to high thermoelectric performance in SnPb0.04Te-y_ AgSbTe2.pdf,10.1016/j.mtphys.2021.100505,SnPb0.04Te-y%AgSbTe2,SnPb0.04Te-3%AgSbTe2,SnPb0.04Te-3%AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 7a at 823 K,,0.6,dimensionless
Band convergence and nanostructure modulations lead to high thermoelectric performance in SnPb0.04Te-y_ AgSbTe2.pdf,10.1016/j.mtphys.2021.100505,SnPb0.04Te-y%AgSbTe2,SnPb0.04Te-6%AgSbTe2,SnPb0.04Te-6%AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 7a at 300 K,,0.3,dimensionless
Band convergence and nanostructure modulations lead to high thermoelectric performance in SnPb0.04Te-y_ AgSbTe2.pdf,10.1016/j.mtphys.2021.100505,SnPb0.04Te-y%AgSbTe2,SnPb0.04Te-6%AgSbTe2,SnPb0.04Te-6%AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 7a at 823 K,,0.75,dimensionless
Band convergence and nanostructure modulations lead to high thermoelectric performance in SnPb0.04Te-y_ AgSbTe2.pdf,10.1016/j.mtphys.2021.100505,SnPb0.04Te-y%AgSbTe2,SnPb0.04Te-9%AgSbTe2,SnPb0.04Te-9%AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 7a at 300 K,,0.35,dimensionless
Band convergence and nanostructure modulations lead to high thermoelectric performance in SnPb0.04Te-y_ AgSbTe2.pdf,10.1016/j.mtphys.2021.100505,SnPb0.04Te-y%AgSbTe2,SnPb0.04Te-9%AgSbTe2,SnPb0.04Te-9%AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 7a at 823 K,,0.9,dimensionless
Band convergence and nanostructure modulations lead to high thermoelectric performance in SnPb0.04Te-y_ AgSbTe2.pdf,10.1016/j.mtphys.2021.100505,SnPb0.04Te-y%AgSbTe2,SnPb0.04Te-12%AgSbTe2,SnPb0.04Te-12%AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 7a at 300 K,,0.4,dimensionless
Band convergence and nanostructure modulations lead to high thermoelectric performance in SnPb0.04Te-y_ AgSbTe2.pdf,10.1016/j.mtphys.2021.100505,SnPb0.04Te-y%AgSbTe2,SnPb0.04Te-12%AgSbTe2,SnPb0.04Te-12%AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 7a at 823 K,,1.1,dimensionless
Band convergence and nanostructure modulations lead to high thermoelectric performance in SnPb0.04Te-y_ AgSbTe2.pdf,10.1016/j.mtphys.2021.100505,SnPb0.04Te-y%AgSbTe2,SnPb0.04Te-15%AgSbTe2,SnPb0.04Te-15%AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 7a at 300 K,,0.35,dimensionless
Band convergence and nanostructure modulations lead to high thermoelectric performance in SnPb0.04Te-y_ AgSbTe2.pdf,10.1016/j.mtphys.2021.100505,SnPb0.04Te-y%AgSbTe2,SnPb0.04Te-15%AgSbTe2,SnPb0.04Te-15%AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 7a at 823 K,,0.95,dimensionless
Band convergence and nanostructure modulations lead to high thermoelectric performance in SnPb0.04Te-y_ AgSbTe2.pdf,10.1016/j.mtphys.2021.100505,SnPb0.04Te-y%AgSbTe2,SnPb0.04Te-18%AgSbTe2,SnPb0.04Te-18%AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 7a at 300 K,,0.3,dimensionless
Band convergence and nanostructure modulations lead to high thermoelectric performance in SnPb0.04Te-y_ AgSbTe2.pdf,10.1016/j.mtphys.2021.100505,SnPb0.04Te-y%AgSbTe2,SnPb0.04Te-18%AgSbTe2,SnPb0.04Te-18%AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 7a at 823 K,,0.85,dimensionless
Band convergence and nanostructure modulations lead to high thermoelectric performance in SnPb0.04Te-y_ AgSbTe2.pdf,10.1016/j.mtphys.2021.100505,SnPb0.04Te-y%AgSbTe2,SnPb0.04Te-21%AgSbTe2,SnPb0.04Te-21%AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 7a at 300 K,,0.25,dimensionless
Band convergence and nanostructure modulations lead to high thermoelectric performance in SnPb0.04Te-y_ AgSbTe2.pdf,10.1016/j.mtphys.2021.100505,SnPb0.04Te-y%AgSbTe2,SnPb0.04Te-21%AgSbTe2,SnPb0.04Te-21%AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 7a at 823 K,,0.8,dimensionless
Band convergence and nanostructure modulations lead to high thermoelectric performance in SnPb0.04Te-y_ AgSbTe2.pdf,10.1016/j.mtphys.2021.100505,SnPb0.04Te-y%AgSbTe2,SnPb0.04Te-25%AgSbTe2,SnPb0.04Te-25%AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 7a at 300 K,,0.2,dimensionless
Band convergence and nanostructure modulations lead to high thermoelectric performance in SnPb0.04Te-y_ AgSbTe2.pdf,10.1016/j.mtphys.2021.100505,SnPb0.04Te-y%AgSbTe2,SnPb0.04Te-25%AgSbTe2,SnPb0.04Te-25%AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 7a at 823 K,,0.7,dimensionless
Band convergence strategy to improve thermoelectric performance in Ti-Doped AgSbTe2.pdf,10.1088/1402-4896/ad3c74,AgSbTe2,Ag1.05Sb0.99Ti0.01Te2,Ag1.05Sb0.99Ti0.01Te2,1,No,Ti,0.01,Sb,,Ti (0.01) @ Sb site,body text,,,523.0,1.28,dimensionless
Band convergence strategy to improve thermoelectric performance in Ti-Doped AgSbTe2.pdf,10.1088/1402-4896/ad3c74,AgSbTe2,Ag1.05Sb0.99Ti0.01Te2,Ag1.05Sb0.99Ti0.01Te2,1,No,Ti,0.01,Sb,,Ti (0.01) @ Sb site,body text,,average ZT value,,0.97,dimensionless
Band convergence strategy to improve thermoelectric performance in Ti-Doped AgSbTe2.pdf,10.1088/1402-4896/ad3c74,AgSbTe2,Ag1.05SbTe2,Ag1.05SbTe2,0,No,,,,,,figure,Fig. 6,Visually estimated from Fig. 6,523.0,1.05,dimensionless
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,AgSb0.97Mg0.03Te1.90S0.10,AgSb0.97Mg0.03Te1.90S0.10,2,Yes,Mg,3 atomic %,Sb,S (y = 0.10) @ Te,Mg (3 atomic %) @ Sb site; S (y = 0.10) @ Te site,body text,,,600.0,1.96,dimensionless
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,"AgSb1-xMgxTe2-ySy (x=0, y=0)",AgSbTe2,0,No,,,,,,figure,Fig. 6d,Visually estimated from Fig. 6d,300.0,0.6,dimensionless
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,"AgSb1-xMgxTe2-ySy (x=0, y=0)",AgSbTe2,0,No,,,,,,figure,Fig. 6d,Visually estimated from Fig. 6d,600.0,1.0,dimensionless
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,"AgSb1-xMgxTe2-ySy (x=0.03, y=0.05)",AgSb0.97Mg0.03Te1.95S0.05,2,Yes,Mg,0.03,Sb,S (0.05) @ Te,Mg (0.03) @ Sb site; S (0.05) @ Te site,figure,Fig. 6d,Visually estimated from Fig. 6d,300.0,0.8,dimensionless
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,"AgSb1-xMgxTe2-ySy (x=0.03, y=0.05)",AgSb0.97Mg0.03Te1.95S0.05,2,Yes,Mg,0.03,Sb,S (0.05) @ Te,Mg (0.03) @ Sb site; S (0.05) @ Te site,figure,Fig. 6d,Visually estimated from Fig. 6d,600.0,1.8,dimensionless
Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,10.1007/s43207-026-00585-7,AgSbTe2,AgSbTe1.85Se0.1S0.05,AgSbTe1.85Se0.1S0.05,2,Yes,Se,0.1,unclear,S (0.05) @ unclear,Se (0.1) @ unclear site; S (0.05) @ unclear site,text,"Page 2, Section 1",,673.0,2.3,dimensionless
Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,10.1007/s43207-026-00585-7,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 6(f) at nH ~ 10^19 cm^-3,570.0,0.8,dimensionless
Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,10.1007/s43207-026-00585-7,AgSbTe2,AgSbTe1.9Se0.05S0.05,AgSbTe1.9Se0.05S0.05,2,Yes,Se,0.05,Te,S (0.05) @ Te,Se (0.05) @ Te site; S (0.05) @ Te site,figure,,Visually estimated from Fig. 6(f) at nH ~ 10^20 cm^-3,570.0,1.5,dimensionless
Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,10.1007/s43207-026-00585-7,AgSbTe2,AgSbTe1.85Se0.1S0.05,AgSbTe1.85Se0.1S0.05,2,Yes,Se,0.1,Te,S (0.05) @ Te,Se (0.1) @ Te site; S (0.05) @ Te site,figure,,Visually estimated from Fig. 6(f) at nH ~ 10^20 cm^-3,570.0,1.8,dimensionless
Carrier scattering mechanism change in Se and S co-doped AgSbTe2 thermoelectric materials.pdf,10.1007/s43207-026-00585-7,AgSbTe2,AgSbTe1.8Se0.1S0.1,AgSbTe1.8Se0.1S0.1,2,Yes,Se,0.1,Te,S (0.1) @ Te,Se (0.1) @ Te site; S (0.1) @ Te site,figure,,Visually estimated from Fig. 6(f) at nH ~ 10^20 cm^-3,570.0,2.0,dimensionless
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,Pristine AgSbTe2,AgSbTe2,0,No,,,,,,body text,"Page 4, Results and Discussion",,550.0,0.48,dimensionless
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,MnSb monodoped (x=0.07),AgSb1-xMnxTe2 (x=0.07),1,No,Mn,7 mol %,Sb,,Mn (7 mol %) @ Sb site,body text,"Page 4, Results and Discussion",,550.0,0.62,dimensionless
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,5 mol % MnAg-MnSb amphoteric doping,Ag1-ySb1-xMnx+yTe2,2,Yes,Mn,5 mol %,Ag,Mn (5 mol %) @ Sb,Mn (5 mol %) @ Ag site; Mn (5 mol %) @ Sb site,body text,"Page 6, Results and Discussion",,550.0,0.74,dimensionless
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,Pristine,AgSbTe2,0,No,,,,,,figure,Fig 2f,Visually estimated from Fig 2f,550.0,0.5,dimensionless
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,Mn_sb x=0.01,AgSb0.99Mn0.01Te2,1,No,Mn,0.01,Sb,,Mn (0.01) @ Sb site,figure,Fig 2f,Visually estimated from Fig 2f,550.0,0.55,dimensionless
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,Mn_sb x=0.05,AgSb0.95Mn0.05Te2,1,No,Mn,0.05,Sb,,Mn (0.05) @ Sb site,figure,Fig 2f,Visually estimated from Fig 2f,550.0,0.65,dimensionless
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,Mn_sb x=0.07,AgSb0.93Mn0.07Te2,1,No,Mn,0.07,Sb,,Mn (0.07) @ Sb site,figure,Fig 2f,Visually estimated from Fig 2f,550.0,0.68,dimensionless
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,Mn_ag y=0.05,Ag0.95Mn0.05SbTe2,1,No,Mn,0.05,Ag,,Mn (0.05) @ Ag site,figure,Fig 4d,Visually estimated from Fig 4d,550.0,0.58,dimensionless
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,"Mn_ag-Mn_sb x=0.05, y=0.05",Ag0.95Mn0.05Sb0.95Mn0.05Te2,2,Yes,Mn,0.05,Ag,Mn (0.05) @ Sb,Mn (0.05) @ Ag site; Mn (0.05) @ Sb site,figure,Fig 4d,Visually estimated from Fig 4d,550.0,0.74,dimensionless
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,0% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0",1,No,Ge,0%,unclear,,Ge (0%) @ unclear site,figure,Fig. 5,Visually estimated from Fig. 5,300.0,0.15,dimensionless
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,0% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0",1,No,Ge,0%,unclear,,Ge (0%) @ unclear site,figure,Fig. 5,Visually estimated from Fig. 5,500.0,0.55,dimensionless
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,1% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=1%",1,No,Ge,1%,unclear,,Ge (1%) @ unclear site,figure,Fig. 5,Visually estimated from Fig. 5,300.0,0.15,dimensionless
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,1% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=1%",1,No,Ge,1%,unclear,,Ge (1%) @ unclear site,figure,Fig. 5,Visually estimated from Fig. 5,500.0,0.4,dimensionless
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,8% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=8%",1,No,Ge,8%,unclear,,Ge (8%) @ unclear site,figure,Fig. 5,Visually estimated from Fig. 5,300.0,0.1,dimensionless
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,8% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=8%",1,No,Ge,8%,unclear,,Ge (8%) @ unclear site,figure,Fig. 5,Visually estimated from Fig. 5,500.0,0.2,dimensionless
"Contrasting roles of small-radius metals (Cu, Zn, Ni) in enhancing the thermoelectric properties of AgSbTe2.pdf",10.1016/j.jallcom.2026.189224,AgSbTe2,AgSb0.97Cu0.03Te2,AgSb0.97Cu0.03Te2,1,No,Cu,0.03,Sb,,Cu (0.03) @ Sb site,body text,,,623.0,1.67,dimensionless
Drymiotis_2011_J._Phys.__Condens._Matter_23_135305.pdf,10.1088/0953-8984/23/13/135305,Cu0.2Ag2.8SbSeTe2,slow-cooled Cu0.2Ag2.8SbSeTe2,Cu0.2Ag2.8SbSeTe2,0,No,,,,,,body text,,,680.0,1.75,dimensionless
Drymiotis_2011_J._Phys.__Condens._Matter_23_135305.pdf,10.1088/0953-8984/23/13/135305,Cu0.2Ag2.8SbSeTe2,quenched Cu0.2Ag2.8SbSeTe2,Cu0.2Ag2.8SbSeTe2,0,No,,,,,,body text,,,680.0,1.5,dimensionless
Drymiotis_2011_J._Phys.__Condens._Matter_23_135305.pdf,10.1088/0953-8984/23/13/135305,Cu0.2Ag2.8SbSeTe2,Cu0.2Ag2.8SbSeTe2,Cu0.2Ag2.8SbSeTe2,1,No,Cu,0.2,unclear,,Cu (0.2) @ unclear site,text,"page 6, section 4",Highest thermoelectric figure of merit measured for slow-cooled sample,680.0,1.75,dimensionless
Drymiotis_2011_J._Phys.__Condens._Matter_23_135305.pdf,10.1088/0953-8984/23/13/135305,Cu0.2Ag2.8SbSeTe2,Cu0.2Ag2.8SbSeTe2,Cu0.2Ag2.8SbSeTe2,1,No,Cu,0.2,unclear,,Cu (0.2) @ unclear site,text,"page 6, section 4",Value for quenched sample,680.0,1.5,dimensionless
Du_2018_Chinese_Phys._B_27_048102.pdf,10.1088/1674-1056/27/4/048102,AgSbTe2-family,(GeTe)80(AgSbSe2)20,(GeTe)80(AgSbSe2)20,1,No,AgSbSe2,20%,multiple sites,,AgSbSe2 (20%) @ multiple sites site,text,"page 8, section 4",,660.0,1.9,dimensionless
Du_2018_Chinese_Phys._B_27_048102.pdf,10.1088/1674-1056/27/4/048102,AgSbTe2-family,(GeTe)80(AgSbSe2)20,(GeTe)80(AgSbSe2)20,1,No,AgSbSe2,20%,multiple sites,,AgSbSe2 (20%) @ multiple sites site,text,"page 8, section 4",average zT,,1.4,dimensionless
Du_2018_Chinese_Phys._B_27_048102.pdf,10.1088/1674-1056/27/4/048102,AgSbTe2-family,(GeTe)80(AgSbSe2)20,(GeTe)80(AgSbSe2)20,1,No,AgSbSe2,20 mol%,unclear,,AgSbSe2 (20 mol%) @ unclear site,figure,Fig. 5a,Visually estimated from Fig. 5a,700.0,1.2,dimensionless
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgSbTe2.01,Ag0.98Sb1.02Te2.01,0,No,,,,,,body text,Figure of Merit ZT section,,560.0,1.4,dimensionless
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgCe0.01Sb0.98Te2.01,Ag0.92Ce0.007Sb1.06Te2.01,1,No,Ce,0.01,Sb,,Ce (0.01) @ Sb site,body text,Page 1,,615.0,1.2,dimensionless
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,Fig. 6,Visually estimated from Fig. 6,300.0,0.55,dimensionless
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,Fig. 6,Visually estimated from Fig. 6,500.0,1.25,dimensionless
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgCe0.005Sb0.995Te2.01,AgCe0.005Sb0.995Te2.01,1,No,Ce,x = 0.005,Sb,,Ce (x = 0.005) @ Sb site,figure,Fig. 6,Visually estimated from Fig. 6,300.0,0.45,dimensionless
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgCe0.005Sb0.995Te2.01,AgCe0.005Sb0.995Te2.01,1,No,Ce,x = 0.005,Sb,,Ce (x = 0.005) @ Sb site,figure,Fig. 6,Visually estimated from Fig. 6,500.0,1.05,dimensionless
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgCe0.01Sb0.99Te2.01,AgCe0.01Sb0.99Te2.01,1,No,Ce,x = 0.01,Sb,,Ce (x = 0.01) @ Sb site,figure,Fig. 6,Visually estimated from Fig. 6,300.0,0.48,dimensionless
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgCe0.01Sb0.99Te2.01,AgCe0.01Sb0.99Te2.01,1,No,Ce,x = 0.01,Sb,,Ce (x = 0.01) @ Sb site,figure,Fig. 6,Visually estimated from Fig. 6,500.0,1.0,dimensionless
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgCe0.03Sb0.97Te2.01,AgCe0.03Sb0.97Te2.01,1,No,Ce,x = 0.03,Sb,,Ce (x = 0.03) @ Sb site,figure,Fig. 6,Visually estimated from Fig. 6,300.0,0.42,dimensionless
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgCe0.03Sb0.97Te2.01,AgCe0.03Sb0.97Te2.01,1,No,Ce,x = 0.03,Sb,,Ce (x = 0.03) @ Sb site,figure,Fig. 6,Visually estimated from Fig. 6,500.0,0.95,dimensionless
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgSbTe2.01,AgSbTe2.01,0,No,,,,,,body text,,,560.0,1.4,dimensionless
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgCe0.01Sb0.99Te2.01,AgCe0.01Sb0.99Te2.01,1,No,Ce,x = 0.01,Sb,,Ce (x = 0.01) @ Sb site,body text,,,475.0,1.0,dimensionless
Effect of La-doping on AgSbTe2 thermoelectric compounds.pdf,10.3938/jkps.68.164,AgSbTe2,x=0,AgSbTe2,0,No,,,,,,body text,,,673.0,1.39,dimensionless
Effect of La-doping on AgSbTe2 thermoelectric compounds.pdf,10.3938/jkps.68.164,AgSbTe2,x=0.01,Ag(Sb0.99La0.01)Te2,1,No,La,0.01,Sb,,La (0.01) @ Sb site,body text,,,573.0,1.5,dimensionless
Effect of La-doping on AgSbTe2 thermoelectric compounds.pdf,10.3938/jkps.68.164,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,text,"page 168, column 2",,673.0,1.39,dimensionless
Effect of La-doping on AgSbTe2 thermoelectric compounds.pdf,10.3938/jkps.68.164,AgSbTe2,Ag(Sb0.99La0.01)Te2,Ag(Sb0.99La0.01)Te2,1,No,La,0.01,Sb,,La (0.01) @ Sb site,text,"page 168, column 2",,573.0,1.5,dimensionless
Effects_of_nano-domains_on_thermoelectric_properties_in_telluride_system.pdf,10.1109/NMDC.2011.6155313,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,table,Table I,,623.0,1.47,dimensionless
Enhanced Thermoelectric Properties of AgSb1–xPbxBiySe2 Achieved via Microwave Smelting Combined with Spark Plasma Sintering.pdf,10.1021/acsami.4c20502,AgSbSe2,AgSb0.955Pb0.045Bi0.025Se2,AgSb0.955Pb0.045Bi0.025Se2,2,Yes,Pb,0.045,Sb,Bi (0.025) @ unclear,Pb (0.045) @ Sb site; Bi (0.025) @ unclear site,body text,,,723.0,1.23,dimensionless
Enhanced Thermoelectric Properties of AgSb1–xPbxBiySe2 Achieved via Microwave Smelting Combined with Spark Plasma Sintering.pdf,10.1021/acsami.4c20502,AgSbSe2,AgSb1-xPbxSe2 (x=0),AgSbSe2,0,No,,,,,,figure,Figure 4,Visually estimated from Figure 4,300.0,0.15,dimensionless
Enhanced Thermoelectric Properties of AgSb1–xPbxBiySe2 Achieved via Microwave Smelting Combined with Spark Plasma Sintering.pdf,10.1021/acsami.4c20502,AgSbSe2,AgSb1-xPbxSe2 (x=0.05),AgSb0.95Pb0.05Se2,1,No,Pb,x=0.05,Sb,,Pb (x=0.05) @ Sb site,figure,Figure 4,Visually estimated from Figure 4,300.0,0.2,dimensionless
Enhanced Thermoelectric Properties of AgSb1–xPbxBiySe2 Achieved via Microwave Smelting Combined with Spark Plasma Sintering.pdf,10.1021/acsami.4c20502,AgSbSe2,"AgSb1-xPbxBiSe2 (x=0, y=0)",AgSbTe2,0,No,,,,,,figure,Fig. 9,Visually estimated from Fig. 9,300.0,0.2,dimensionless
