source_pdf,doi,base_composition,sample_id,full_formula,num_dopants,is_codoped,primary_dopant_element,primary_dopant_pct,primary_dopant_site,codopant_elements,all_dopants_detail,source_type,source_detail,notes,temperature_K,target_value,unit
Advanced Materials - 2006 - Androulakis - Nanostructuring and High Thermoelectric Efficiency in p‐Type Ag Pb1   ySny mSbTe2.pdf,10.1002/adma.200502770,Ag(Pb1-ySny)mSbTe2+m,Ag0.5Pb6Sn2Sb0.2Te10,Ag0.5Pb6Sn2Sb0.2Te10,3,Yes,Pb,1-y,Ag,Sn (y) @ Ag; Sb (0.2) @ Ag,Pb (1-y) @ Ag site; Sn (y) @ Ag site; Sb (0.2) @ Ag site,text,"Page 2, body text",,,1000.0,S/cm
Advanced Materials - 2006 - Androulakis - Nanostructuring and High Thermoelectric Efficiency in p‐Type Ag Pb1   ySny mSbTe2.pdf,10.1002/adma.200502770,Ag(Pb1-ySny)mSbTe2+m,Ag0.5Pb6Sn2Sb0.2Te10,Ag0.5Pb6Sn2Sb0.2Te10,3,Yes,Pb,1-y,Ag,Sn (y) @ Ag; Sb (0.2) @ Ag,Pb (1-y) @ Ag site; Sn (y) @ Ag site; Sb (0.2) @ Ag site,text,"Page 2, body text",,700.0,200.0,S/cm
Advanced Materials - 2006 - Androulakis - Nanostructuring and High Thermoelectric Efficiency in p‐Type Ag Pb1   ySny mSbTe2.pdf,10.1002/adma.200502770,Ag(Pb1-ySny)mSbTe2+m,Ag0.5Pb6Sn2Sb0.2Te10,Ag0.5Pb6Sn2Sb0.2Te10,3,Yes,Pb,6,unclear,Sn (2) @ unclear; Sb (0.2) @ unclear,Pb (6) @ unclear site; Sn (2) @ unclear site; Sb (0.2) @ unclear site,figure,Fig. 1a,Visually estimated from Fig. 1a,300.0,1000.0,S/cm
Advanced Materials - 2022 - Zhang - Defect‐Engineering‐Stabilized AgSbTe2 with High Thermoelectric Performance.pdf,10.1002/adma.202208994,AgSbTe2,Pristine AgSbTe2,AgSbTe2,0,No,,,,,,text,"Page 4, Results and Discussion",,300.0,89.0,S/cm
Advanced Materials - 2022 - Zhang - Defect‐Engineering‐Stabilized AgSbTe2 with High Thermoelectric Performance.pdf,10.1002/adma.202208994,AgSbTe2,AgSbTe1.85Se0.1S0.05,AgSbTe1.85Se0.1S0.05,2,Yes,Se,0.1,Te,S (0.05) @ Te,Se (0.1) @ Te site; S (0.05) @ Te site,text,"Page 4, Results and Discussion",,300.0,244.0,S/cm
Advanced Materials - 2022 - Zhang - Defect‐Engineering‐Stabilized AgSbTe2 with High Thermoelectric Performance.pdf,10.1002/adma.202208994,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,Fig. 4A,Visually estimated from Fig. 4A,300.0,80.0,S/cm
Advanced Materials - 2022 - Zhang - Defect‐Engineering‐Stabilized AgSbTe2 with High Thermoelectric Performance.pdf,10.1002/adma.202208994,AgSbTe2,AgSbTe1.9Se0.05S0.05,AgSbTe1.9Se0.05S0.05,2,Yes,Se,0.05,Te,S (0.05) @ Te,Se (0.05) @ Te site; S (0.05) @ Te site,figure,Fig. 4A,Visually estimated from Fig. 4A,300.0,110.0,S/cm
Advanced Materials - 2022 - Zhang - Defect‐Engineering‐Stabilized AgSbTe2 with High Thermoelectric Performance.pdf,10.1002/adma.202208994,AgSbTe2,AgSbTe1.85Se0.1S0.05,AgSbTe1.85Se0.1S0.05,2,Yes,Se,0.1,Te,S (0.05) @ Te,Se (0.1) @ Te site; S (0.05) @ Te site,figure,Fig. 4A,Visually estimated from Fig. 4A,300.0,240.0,S/cm
Advanced Materials - 2022 - Zhang - Defect‐Engineering‐Stabilized AgSbTe2 with High Thermoelectric Performance.pdf,10.1002/adma.202208994,AgSbTe2,AgSbTe1.8Se0.1S0.1,AgSbTe1.8Se0.1S0.1,2,Yes,Se,0.1,Te,S (0.1) @ Te,Se (0.1) @ Te site; S (0.1) @ Te site,figure,Fig. 4A,Visually estimated from Fig. 4A,300.0,190.0,S/cm
Advanced Materials - 2023 - Taneja - High Thermoelectric Performance in Phonon‐Glass Electron‐Crystal Like AgSbTe2.pdf,10.1002/adma.202307058,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,body text,,,300.0,104.0,S/cm
Advanced Materials - 2023 - Taneja - High Thermoelectric Performance in Phonon‐Glass Electron‐Crystal Like AgSbTe2.pdf,10.1002/adma.202307058,AgSbTe2,AgSb0.96Yb0.04Te2,AgSb0.96Yb0.04Te2,1,No,Yb,4 mol%,Sb,,Yb (4 mol%) @ Sb site,body text,,,300.0,278.0,S/cm
Advanced Materials - 2023 - Taneja - High Thermoelectric Performance in Phonon‐Glass Electron‐Crystal Like AgSbTe2.pdf,10.1002/adma.202307058,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,Fig. 5a,Visually estimated from Fig. 5a,300.0,150.0,S/cm
Advanced Materials - 2023 - Taneja - High Thermoelectric Performance in Phonon‐Glass Electron‐Crystal Like AgSbTe2.pdf,10.1002/adma.202307058,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,Fig. 5a,Visually estimated from Fig. 5a,400.0,200.0,S/cm
Advanced Materials - 2023 - Taneja - High Thermoelectric Performance in Phonon‐Glass Electron‐Crystal Like AgSbTe2.pdf,10.1002/adma.202307058,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,Fig. 5a,Visually estimated from Fig. 5a,500.0,220.0,S/cm
Advanced Materials - 2023 - Taneja - High Thermoelectric Performance in Phonon‐Glass Electron‐Crystal Like AgSbTe2.pdf,10.1002/adma.202307058,AgSbTe2,AgSb0.98Yb0.02Te2,AgSb0.98Yb0.02Te2,1,No,Yb,2 mol%,Sb,,Yb (2 mol%) @ Sb site,figure,Fig. 5a,Visually estimated from Fig. 5a,300.0,180.0,S/cm
Advanced Materials - 2023 - Taneja - High Thermoelectric Performance in Phonon‐Glass Electron‐Crystal Like AgSbTe2.pdf,10.1002/adma.202307058,AgSbTe2,AgSb0.98Yb0.02Te2,AgSb0.98Yb0.02Te2,1,No,Yb,2 mol%,Sb,,Yb (2 mol%) @ Sb site,figure,Fig. 5a,Visually estimated from Fig. 5a,400.0,200.0,S/cm
Advanced Materials - 2023 - Taneja - High Thermoelectric Performance in Phonon‐Glass Electron‐Crystal Like AgSbTe2.pdf,10.1002/adma.202307058,AgSbTe2,AgSb0.98Yb0.02Te2,AgSb0.98Yb0.02Te2,1,No,Yb,2 mol%,Sb,,Yb (2 mol%) @ Sb site,figure,Fig. 5a,Visually estimated from Fig. 5a,500.0,210.0,S/cm
Advanced Materials - 2023 - Taneja - High Thermoelectric Performance in Phonon‐Glass Electron‐Crystal Like AgSbTe2.pdf,10.1002/adma.202307058,AgSbTe2,AgSb0.96Yb0.04Te2,AgSb0.96Yb0.04Te2,1,No,Yb,4 mol%,Sb,,Yb (4 mol%) @ Sb site,figure,Fig. 5a,Visually estimated from Fig. 5a,300.0,280.0,S/cm
Advanced Materials - 2023 - Taneja - High Thermoelectric Performance in Phonon‐Glass Electron‐Crystal Like AgSbTe2.pdf,10.1002/adma.202307058,AgSbTe2,AgSb0.96Yb0.04Te2,AgSb0.96Yb0.04Te2,1,No,Yb,4 mol%,Sb,,Yb (4 mol%) @ Sb site,figure,Fig. 5a,Visually estimated from Fig. 5a,400.0,250.0,S/cm
Advanced Materials - 2023 - Taneja - High Thermoelectric Performance in Phonon‐Glass Electron‐Crystal Like AgSbTe2.pdf,10.1002/adma.202307058,AgSbTe2,AgSb0.96Yb0.04Te2,AgSb0.96Yb0.04Te2,1,No,Yb,4 mol%,Sb,,Yb (4 mol%) @ Sb site,figure,Fig. 5a,Visually estimated from Fig. 5a,500.0,260.0,S/cm
Advanced Materials - 2024 - Li - High‐Performance AgSbTe2 Thermoelectrics  Advances  Challenges  and Perspectives.pdf,10.1002/adma.202409275,AgSbTe2,AgSb0.94Cd0.06Te2,AgSb0.94Cd0.06Te2,1,No,Cd,0.06,Sb,,Cd (0.06) @ Sb site,Table 1,,,573.0,251.0,S/cm
Advanced Materials - 2024 - Li - High‐Performance AgSbTe2 Thermoelectrics  Advances  Challenges  and Perspectives.pdf,10.1002/adma.202409275,AgSbTe2,Ag0.98SbTe2,Ag0.98SbTe2,1,No,Ag vacancy,0.02,Ag,,Ag vacancy (0.02) @ Ag site,body text,,,573.0,68.0,S/cm
Angew Chem Int Ed - 2026 - Han - Lead‐Doping Enabled Band Engineering and Phonon Transport Modulation  Key to.pdf,10.1002/anie.2554196,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,body text,Page 4,,300.0,146.0,S/cm
Angew Chem Int Ed - 2026 - Han - Lead‐Doping Enabled Band Engineering and Phonon Transport Modulation  Key to.pdf,10.1002/anie.2554196,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,body text,Page 5,,623.0,111.0,S/cm
Angew Chem Int Ed - 2026 - Han - Lead‐Doping Enabled Band Engineering and Phonon Transport Modulation  Key to.pdf,10.1002/anie.2554196,AgSbTe2,AgSb0.96Pb0.04Te2,AgSb0.96Pb0.04Te2,1,No,Pb,0.04,Sb,,Pb (0.04) @ Sb site,body text,Page 1,,623.0,276.0,S/cm
Angew Chem Int Ed - 2026 - Han - Lead‐Doping Enabled Band Engineering and Phonon Transport Modulation  Key to.pdf,10.1002/anie.2554196,AgSbTe2,AgSb0.96Pb0.04Te2,AgSb0.96Pb0.04Te2,1,No,Pb,0.04,Sb,,Pb (0.04) @ Sb site,body text,Page 4,,300.0,186.0,S/cm
Angew Chem Int Ed - 2026 - Han - Lead‐Doping Enabled Band Engineering and Phonon Transport Modulation  Key to.pdf,10.1002/anie.2554196,AgSbTe2,AgSbTe2 (x=0),AgSbTe2,0,No,,,,,,body text,,,300.0,146.0,S/cm
Angew Chem Int Ed - 2026 - Han - Lead‐Doping Enabled Band Engineering and Phonon Transport Modulation  Key to.pdf,10.1002/anie.2554196,AgSbTe2,Ag0.96Pb0.04Te2,Ag0.96Pb0.04Te2,1,No,Pb,0.04,Sb,,Pb (0.04) @ Sb site,body text,,,300.0,186.0,S/cm
Angew Chem Int Ed - 2026 - Han - Lead‐Doping Enabled Band Engineering and Phonon Transport Modulation  Key to.pdf,10.1002/anie.2554196,AgSbTe2,Ag0.96Pb0.04Te2,Ag0.96Pb0.04Te2,1,No,Pb,0.04,Sb,,Pb (0.04) @ Sb site,body text,,,623.0,276.0,S/cm
Annalen der Physik - 2020 - Liu - Evaluation of Thermoelectric Properties of Ag0 366Sb0 558Te.pdf,10.1002/andp.201900561,Ag0.366SbTe2,Ag0.366(Sb1-xSnx)0.558Te,Ag0.366(Sb1-xSnx)0.558Te,1,No,Sn,x=0 to 0.16,Sb,,Sn (x=0 to 0.16) @ Sb site,figure,Fig. 5b,Visually estimated for x=0 at 300K (resistivity plotted),300.0,100.0,S/cm
Annalen der Physik - 2020 - Liu - Evaluation of Thermoelectric Properties of Ag0 366Sb0 558Te.pdf,10.1002/andp.201900561,Ag0.366SbTe2,Ag0.366(Sb1-xSnx)0.558Te,Ag0.366(Sb1-xSnx)0.558Te,1,No,Sn,x=0 to 0.16,Sb,,Sn (x=0 to 0.16) @ Sb site,figure,Fig. 5b,Visually estimated for x=0 at 500K (resistivity plotted),500.0,55.55555555555555,S/cm
Band convergence and nanostructure modulations lead to high thermoelectric performance in SnPb0.04Te-y_ AgSbTe2.pdf,10.1016/j.mtphys.2021.100505,SnPb0.04Te-y%AgSbTe2,SnPb0.04Te-25%AgSbTe2,SnPb0.04Te-25%AgSbTe2,2,Yes,Ag,25%,Sn,Sb (25%) @ Sn,Ag (25%) @ Sn site; Sb (25%) @ Sn site,body text,"Page 2, Section 2",,300.0,1736.0,S/cm
Band convergence and nanostructure modulations lead to high thermoelectric performance in SnPb0.04Te-y_ AgSbTe2.pdf,10.1016/j.mtphys.2021.100505,SnPb0.04Te-y%AgSbTe2,SnPb0.04Te-y%AgSbTe2 (y=0 to 25),SnPb0.04Te-y%AgSbTe2,2,Yes,Ag,y%,unclear,Sb (y%) @ unclear,Ag (y%) @ unclear site; Sb (y%) @ unclear site,body text,page 2,Value for y=0 sample at 300 K,300.0,7180.0,S/cm
Band convergence and nanostructure modulations lead to high thermoelectric performance in SnPb0.04Te-y_ AgSbTe2.pdf,10.1016/j.mtphys.2021.100505,SnPb0.04Te-y%AgSbTe2,SnPb0.04Te-y%AgSbTe2 (y=0 to 25),SnPb0.04Te-y%AgSbTe2,2,Yes,Ag,y%,unclear,Sb (y%) @ unclear,Ag (y%) @ unclear site; Sb (y%) @ unclear site,body text,page 2,Value for y=25 sample at 300 K,300.0,1736.0,S/cm
"Carrier optimization and reduced thermal conductivity leading to enhanced thermoelectric performance in (Mg, S) co-doped AgSbTe2.pdf",10.1016/j.mtphys.2024.101358,AgSbTe2,AgSb0.97Mg0.03Te2,AgSb0.97Mg0.03Te2,1,No,Mg,3 atomic %,Sb,,Mg (3 atomic %) @ Sb site,body text,,,300.0,335.7,S/cm
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,Pristine AgSbTe2,AgSbTe2,0,No,,,,,,body text,"Page 3, Results and Discussion",,300.0,384.0,S/cm
Charge Compensation Modulation of the Thermoelectric Properties in AgSbTe2 via Mn Amphoteric Doping.pdf,10.1021/acs.inorgchem.9b00852,AgSbTe2,MnSb monodoped (x=0.07),AgSb1-xMnxTe2 (x=0.07),1,No,Mn,7 mol %,Sb,,Mn (7 mol %) @ Sb site,body text,"Page 3, Results and Discussion",,300.0,1217.0,S/cm
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,0% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0",1,No,Ge,0%,unclear,,Ge (0%) @ unclear site,figure,Fig. 3b,Visually estimated from Fig. 3b,300.0,40.0,S/cm
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,0% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=0",1,No,Ge,0%,unclear,,Ge (0%) @ unclear site,figure,Fig. 3b,Visually estimated from Fig. 3b,600.0,40.0,S/cm
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,1% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=1%",1,No,Ge,1%,unclear,,Ge (1%) @ unclear site,figure,Fig. 3b,Visually estimated from Fig. 3b,300.0,120.0,S/cm
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,1% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=1%",1,No,Ge,1%,unclear,,Ge (1%) @ unclear site,figure,Fig. 3b,Visually estimated from Fig. 3b,600.0,100.0,S/cm
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,8% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=8%",1,No,Ge,8%,unclear,,Ge (8%) @ unclear site,figure,Fig. 3b,Visually estimated from Fig. 3b,300.0,130.0,S/cm
Chen_2012_J._Phys._D__Appl._Phys._45_115302.pdf,10.1088/0022-3727/45/11/115302,Ag0.366Sb0.558Te,8% GeTe,"(Ag0.366Sb0.558Te)1-x(GeTe)x, x=8%",1,No,Ge,8%,unclear,,Ge (8%) @ unclear site,figure,Fig. 3b,Visually estimated from Fig. 3b,600.0,120.0,S/cm
"Contrasting roles of small-radius metals (Cu, Zn, Ni) in enhancing the thermoelectric properties of AgSbTe2.pdf",10.1016/j.jallcom.2026.189224,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,Table 1,,,300.0,138.0,S/cm
"Contrasting roles of small-radius metals (Cu, Zn, Ni) in enhancing the thermoelectric properties of AgSbTe2.pdf",10.1016/j.jallcom.2026.189224,AgSbTe2,AgSb0.97Cu0.03Te2,AgSb0.97Cu0.03Te2,1,No,Cu,0.03,Sb,,Cu (0.03) @ Sb site,Table 1,,,300.0,268.0,S/cm
"Contrasting roles of small-radius metals (Cu, Zn, Ni) in enhancing the thermoelectric properties of AgSbTe2.pdf",10.1016/j.jallcom.2026.189224,AgSbTe2,AgSb0.98Zn0.02Te2,AgSb0.98Zn0.02Te2,1,No,Zn,0.02,Sb,,Zn (0.02) @ Sb site,Table 1,,,300.0,130.0,S/cm
"Contrasting roles of small-radius metals (Cu, Zn, Ni) in enhancing the thermoelectric properties of AgSbTe2.pdf",10.1016/j.jallcom.2026.189224,AgSbTe2,AgSb0.985Ni0.015Te2,AgSb0.985Ni0.015Te2,1,No,Ni,0.015,Sb,,Ni (0.015) @ Sb site,Table 1,,,300.0,165.0,S/cm
Drymiotis_2011_J._Phys.__Condens._Matter_23_135305.pdf,10.1088/0953-8984/23/13/135305,Cu0.2Ag2.8SbSeTe2,slow-cooled Cu0.2Ag2.8SbSeTe2,Cu0.2Ag2.8SbSeTe2,0,No,,,,,,body text,,Reported as resistivity of 3.3 mΩ cm,680.0,303.03030303030306,S/cm
Drymiotis_2011_J._Phys.__Condens._Matter_23_135305.pdf,10.1088/0953-8984/23/13/135305,Cu0.2Ag2.8SbSeTe2,quenched Cu0.2Ag2.8SbSeTe2,Cu0.2Ag2.8SbSeTe2,0,No,,,,,,body text,,Reported as resistivity of 3.8 mΩ cm,680.0,263.1578947368421,S/cm
Du_2018_Chinese_Phys._B_27_048102.pdf,10.1088/1674-1056/27/4/048102,AgSbTe2-family,(GeTe)80(AgSbSe2)20,(GeTe)80(AgSbSe2)20,1,No,AgSbSe2,20 mol%,unclear,,AgSbSe2 (20 mol%) @ unclear site,figure,Fig. 5b,Visually estimated from Fig. 5b,700.0,1000.0,S/cm
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,Fig. 4a,Visually estimated from Fig. 4a,300.0,100.0,S/cm
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,Fig. 4a,Visually estimated from Fig. 4a,500.0,140.0,S/cm
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgCe0.005Sb0.995Te2.01,AgCe0.005Sb0.995Te2.01,1,No,Ce,x = 0.005,Sb,,Ce (x = 0.005) @ Sb site,figure,Fig. 4a,Visually estimated from Fig. 4a,300.0,170.0,S/cm
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgCe0.005Sb0.995Te2.01,AgCe0.005Sb0.995Te2.01,1,No,Ce,x = 0.005,Sb,,Ce (x = 0.005) @ Sb site,figure,Fig. 4a,Visually estimated from Fig. 4a,500.0,180.0,S/cm
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgCe0.01Sb0.99Te2.01,AgCe0.01Sb0.99Te2.01,1,No,Ce,x = 0.01,Sb,,Ce (x = 0.01) @ Sb site,figure,Fig. 4a,Visually estimated from Fig. 4a,300.0,160.0,S/cm
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgCe0.01Sb0.99Te2.01,AgCe0.01Sb0.99Te2.01,1,No,Ce,x = 0.01,Sb,,Ce (x = 0.01) @ Sb site,figure,Fig. 4a,Visually estimated from Fig. 4a,500.0,170.0,S/cm
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgCe0.03Sb0.97Te2.01,AgCe0.03Sb0.97Te2.01,1,No,Ce,x = 0.03,Sb,,Ce (x = 0.03) @ Sb site,figure,Fig. 4a,Visually estimated from Fig. 4a,300.0,150.0,S/cm
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgCe0.03Sb0.97Te2.01,AgCe0.03Sb0.97Te2.01,1,No,Ce,x = 0.03,Sb,,Ce (x = 0.03) @ Sb site,figure,Fig. 4a,Visually estimated from Fig. 4a,500.0,160.0,S/cm
Effect of La-doping on AgSbTe2 thermoelectric compounds.pdf,10.3938/jkps.68.164,AgSbTe2,x=0,AgSbTe2,0,No,,,,,,Table 1,,,,442.5,S/cm
Effect of La-doping on AgSbTe2 thermoelectric compounds.pdf,10.3938/jkps.68.164,AgSbTe2,x=0.01,Ag(Sb0.99La0.01)Te2,1,No,La,0.01,Sb,,La (0.01) @ Sb site,Table 1,,,,193.70000000000002,S/cm
Effect of La-doping on AgSbTe2 thermoelectric compounds.pdf,10.3938/jkps.68.164,AgSbTe2,x=0.02,Ag(Sb0.98La0.02)Te2,1,No,La,0.02,Sb,,La (0.02) @ Sb site,Table 1,,,,38.300000000000004,S/cm
Effect of La-doping on AgSbTe2 thermoelectric compounds.pdf,10.3938/jkps.68.164,AgSbTe2,x=0.03,Ag(Sb0.97La0.03)Te2,1,No,La,0.03,Sb,,La (0.03) @ Sb site,Table 1,,,,60.6,S/cm
Effect of La-doping on AgSbTe2 thermoelectric compounds.pdf,10.3938/jkps.68.164,AgSbTe2,x=0.05,Ag(Sb0.95La0.05)Te2,1,No,La,0.05,Sb,,La (0.05) @ Sb site,Table 1,,,,61.4,S/cm
Effects_of_nano-domains_on_thermoelectric_properties_in_telluride_system.pdf,10.1109/NMDC.2011.6155313,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,table,Table I,Calculated from resistivity 52 uOhm m,623.0,192.3077,S/cm
Effects_of_nano-domains_on_thermoelectric_properties_in_telluride_system.pdf,10.1109/NMDC.2011.6155313,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,table,Calculated from resistivity 52 μOhm·m in Table I,,623.0,19.23,S/cm
Electron transport properties of La-doped AgSbTe2 thermoelectric compounds.pdf,10.1007/s13391-011-0914-0,AgSbTe2,x=0,AgSbTe2,0,No,,,,,,Table 2,,Reported as electrical resistivity,,442.47787610619474,S/cm
Electron transport properties of La-doped AgSbTe2 thermoelectric compounds.pdf,10.1007/s13391-011-0914-0,AgSbTe2,x=0.01,Ag(Sb0.99La0.01)Te2,1,No,La,0.01,Sb,,La (0.01) @ Sb site,Table 2,,Reported as electrical resistivity,,193.64833462432222,S/cm
Electron transport properties of La-doped AgSbTe2 thermoelectric compounds.pdf,10.1007/s13391-011-0914-0,AgSbTe2,x=0.02,Ag(Sb0.98La0.02)Te2,1,No,La,0.02,Sb,,La (0.02) @ Sb site,Table 2,,Reported as electrical resistivity,,38.306837770542046,S/cm
Electron transport properties of La-doped AgSbTe2 thermoelectric compounds.pdf,10.1007/s13391-011-0914-0,AgSbTe2,x=0.03,Ag(Sb0.97La0.03)Te2,1,No,La,0.03,Sb,,La (0.03) @ Sb site,Table 2,,Reported as electrical resistivity,,60.62443164595334,S/cm
Electron transport properties of La-doped AgSbTe2 thermoelectric compounds.pdf,10.1007/s13391-011-0914-0,AgSbTe2,x=0.05,Ag(Sb0.95La0.05)Te2,1,No,La,0.05,Sb,,La (0.05) @ Sb site,Table 2,,Reported as electrical resistivity,,61.3986615091791,S/cm
Electron transport properties of La-doped AgSbTe2 thermoelectric compounds.pdf,10.1007/s13391-011-0914-0,AgSbTe2,x=0,AgSbTe2,0,No,,,,,,table,Table 2,"Calculated from resistivity 22.6 uOhm m (1/22.6e-8 Ohm m = 4424778 S/m = 44247 S/cm). Wait, unit is uOhm m. 1/22.6e-8 = 4.42e6 S/m = 44247 S/cm. Actually, table says 22.6 uOhm m. Room temperature.",,44.25,S/cm
Enhanced Thermoelectric Properties of AgSb1–xPbxBiySe2 Achieved via Microwave Smelting Combined with Spark Plasma Sintering.pdf,10.1021/acsami.4c20502,AgSbSe2,AgSb1-xPbxSe2 (x=0),AgSbSe2,0,No,,,,,,figure,Figure 2a,Visually estimated from Figure 2a,300.0,50.0,S/cm
Enhanced Thermoelectric Properties of AgSb1–xPbxBiySe2 Achieved via Microwave Smelting Combined with Spark Plasma Sintering.pdf,10.1021/acsami.4c20502,AgSbSe2,AgSb1-xPbxSe2 (x=0.05),AgSb0.95Pb0.05Se2,1,No,Pb,x=0.05,Sb,,Pb (x=0.05) @ Sb site,figure,Figure 2a,Visually estimated from Figure 2a,300.0,105.0,S/cm
Enhanced Thermoelectric Properties of AgSb1–xPbxBiySe2 Achieved via Microwave Smelting Combined with Spark Plasma Sintering.pdf,10.1021/acsami.4c20502,AgSbSe2,"AgSb1-xPbxBiSe2 (x=0, y=0)",AgSbTe2,0,No,,,,,,figure,Fig. 6a,Visually estimated from Fig. 6a,300.0,55.0,S/cm
Enhanced Thermoelectric Properties of AgSb1–xPbxBiySe2 Achieved via Microwave Smelting Combined with Spark Plasma Sintering.pdf,10.1021/acsami.4c20502,AgSbSe2,AgSb0.955Pb0.045Bi0.025Se2,AgSb0.955Pb0.045Bi0.025Se2,2,Yes,Pb,0.045,Sb,Bi (0.025) @ Sb,Pb (0.045) @ Sb site; Bi (0.025) @ Sb site,figure,Fig. 6a,Visually estimated from Fig. 6a,300.0,150.0,S/cm
Enhanced thermoelectric composite performance from graphene nanosheets additives in AgSbTe2 matrix.pdf,10.1016/j.ceramint.2022.06.092,AgSbTe2,0 vol% graphene/AgSbTe2,AgSbTe2,0,No,,,,,,body text,Page 1,,,160.0,S/cm
Enhanced thermoelectric composite performance from graphene nanosheets additives in AgSbTe2 matrix.pdf,10.1016/j.ceramint.2022.06.092,AgSbTe2,0.9 vol% graphene/AgSbTe2,0.9 vol% graphene/AgSbTe2,1,No,graphene,0.9 vol%,interstitial,,graphene (0.9 vol%) @ interstitial site,body text,Page 1,,,250.0,S/cm
Enhanced thermoelectric composite performance from graphene nanosheets additives in AgSbTe2 matrix.pdf,10.1016/j.ceramint.2022.06.092,AgSbTe2,0 vol% graphene,AgSbTe2,0,No,,,,,,figure,Fig. 7a,Visually estimated from Fig. 7a,300.0,150.0,S/cm
Enhanced thermoelectric composite performance from graphene nanosheets additives in AgSbTe2 matrix.pdf,10.1016/j.ceramint.2022.06.092,AgSbTe2,0.6 vol% graphene,AgSbTe2 + 0.6 vol% graphene,1,No,graphene,0.6 vol%,interstitial,,graphene (0.6 vol%) @ interstitial site,figure,Fig. 7a,Visually estimated from Fig. 7a,300.0,180.0,S/cm
Enhanced thermoelectric composite performance from graphene nanosheets additives in AgSbTe2 matrix.pdf,10.1016/j.ceramint.2022.06.092,AgSbTe2,0.9 vol% graphene,AgSbTe2 + 0.9 vol% graphene,1,No,graphene,0.9 vol%,interstitial,,graphene (0.9 vol%) @ interstitial site,figure,Fig. 7a,Visually estimated from Fig. 7a,300.0,240.0,S/cm
Enhanced thermoelectric composite performance from graphene nanosheets additives in AgSbTe2 matrix.pdf,10.1016/j.ceramint.2022.06.092,AgSbTe2,1.2 vol% graphene,AgSbTe2 + 1.2 vol% graphene,1,No,graphene,1.2 vol%,interstitial,,graphene (1.2 vol%) @ interstitial site,figure,Fig. 7a,Visually estimated from Fig. 7a,300.0,190.0,S/cm
Enhanced thermoelectric performance and novel nanopores in AgSbTe2 prepared by melt spinning.pdf,10.1016/j.jssc.2010.10.036,AgSbTe2,MS-SPS,AgSbTe2,0,No,,,,,,body text,Section 3.2,,665.0,200.0,S/cm
