source_pdf,doi,base_composition,sample_id,full_formula,num_dopants,is_codoped,primary_dopant_element,primary_dopant_pct,primary_dopant_site,codopant_elements,all_dopants_detail,source_type,source_detail,notes,temperature_K,target_value,unit
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,Fig. 5a,Visually estimated from Fig. 5a,300.0,0.58,W/m.K
Effect of Ce Substitution for Sb on the Thermoelectric Properties of AgSbTe2 Compound.pdf,10.1007/s11664-014-3076-7,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,Fig. 5a,Visually estimated from Fig. 5a,500.0,0.55,W/m.K
Effects_of_nano-domains_on_thermoelectric_properties_in_telluride_system.pdf,10.1109/NMDC.2011.6155313,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,table,Table I,,623.0,0.56,W/m.K
Enhanced Thermoelectric Properties of AgSb1–xPbxBiySe2 Achieved via Microwave Smelting Combined with Spark Plasma Sintering.pdf,10.1021/acsami.4c20502,AgSbSe2,AgSb1-xPbxSe2 (x=0.05),AgSb0.95Pb0.05Se2,1,No,Pb,0.05,Sb,,Pb (0.05) @ Sb site,body text,,,673.0,0.405,W/m.K
Enhanced Thermoelectric Properties of AgSb1–xPbxBiySe2 Achieved via Microwave Smelting Combined with Spark Plasma Sintering.pdf,10.1021/acsami.4c20502,AgSbSe2,AgSb1-xPbxSe2 (x=0),AgSbSe2,0,No,,,,,,figure,Figure 2e,Visually estimated from Figure 2e,300.0,0.54,W/m.K
Enhanced Thermoelectric Properties of AgSb1–xPbxBiySe2 Achieved via Microwave Smelting Combined with Spark Plasma Sintering.pdf,10.1021/acsami.4c20502,AgSbSe2,AgSb1-xPbxSe2 (x=0.05),AgSb0.95Pb0.05Se2,1,No,Pb,x=0.05,Sb,,Pb (x=0.05) @ Sb site,figure,Figure 2e,Visually estimated from Figure 2e,300.0,0.48,W/m.K
Enhanced thermoelectric composite performance from graphene nanosheets additives in AgSbTe2 matrix.pdf,10.1016/j.ceramint.2022.06.092,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,Fig. 8a,Visually estimated from Fig. 8a,300.0,0.55,W/m.K
Enhanced thermoelectric composite performance from graphene nanosheets additives in AgSbTe2 matrix.pdf,10.1016/j.ceramint.2022.06.092,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,Fig. 8a,Visually estimated from Fig. 8a,500.0,0.44,W/m.K
Enhanced thermoelectric composite performance from graphene nanosheets additives in AgSbTe2 matrix.pdf,10.1016/j.ceramint.2022.06.092,AgSbTe2,0.6 vol% graphene/AgSbTe2,AgSbTe2 + 0.6 vol% graphene,1,No,graphene,0.6 vol%,interstitial,,graphene (0.6 vol%) @ interstitial site,figure,Fig. 8a,Visually estimated from Fig. 8a,300.0,0.5,W/m.K
Enhanced thermoelectric composite performance from graphene nanosheets additives in AgSbTe2 matrix.pdf,10.1016/j.ceramint.2022.06.092,AgSbTe2,0.6 vol% graphene/AgSbTe2,AgSbTe2 + 0.6 vol% graphene,1,No,graphene,0.6 vol%,interstitial,,graphene (0.6 vol%) @ interstitial site,figure,Fig. 8a,Visually estimated from Fig. 8a,500.0,0.42,W/m.K
Enhanced thermoelectric composite performance from graphene nanosheets additives in AgSbTe2 matrix.pdf,10.1016/j.ceramint.2022.06.092,AgSbTe2,0.9 vol% graphene/AgSbTe2,AgSbTe2 + 0.9 vol% graphene,1,No,graphene,0.9 vol%,interstitial,,graphene (0.9 vol%) @ interstitial site,figure,Fig. 8a,Visually estimated from Fig. 8a,300.0,0.48,W/m.K
Enhanced thermoelectric composite performance from graphene nanosheets additives in AgSbTe2 matrix.pdf,10.1016/j.ceramint.2022.06.092,AgSbTe2,0.9 vol% graphene/AgSbTe2,AgSbTe2 + 0.9 vol% graphene,1,No,graphene,0.9 vol%,interstitial,,graphene (0.9 vol%) @ interstitial site,figure,Fig. 8a,Visually estimated from Fig. 8a,500.0,0.38,W/m.K
Enhanced thermoelectric composite performance from graphene nanosheets additives in AgSbTe2 matrix.pdf,10.1016/j.ceramint.2022.06.092,AgSbTe2,1.2 vol% graphene/AgSbTe2,AgSbTe2 + 1.2 vol% graphene,1,No,graphene,1.2 vol%,interstitial,,graphene (1.2 vol%) @ interstitial site,figure,Fig. 8a,Visually estimated from Fig. 8a,300.0,0.45,W/m.K
Enhanced thermoelectric composite performance from graphene nanosheets additives in AgSbTe2 matrix.pdf,10.1016/j.ceramint.2022.06.092,AgSbTe2,1.2 vol% graphene/AgSbTe2,AgSbTe2 + 1.2 vol% graphene,1,No,graphene,1.2 vol%,interstitial,,graphene (1.2 vol%) @ interstitial site,figure,Fig. 8a,Visually estimated from Fig. 8a,500.0,0.4,W/m.K
Enhanced thermoelectric performance in Bi-doped p-type AgSbTe2 compounds.pdf,10.1063/1.4828478,AgSbTe2,AgBi0.05Sb0.95Te2,AgBi0.05Sb0.95Te2,1,No,Bi,0.05,Sb,,Bi (0.05) @ Sb site,body text,,,510.0,0.48,W/m.K
Enhanced thermoelectric performance of p-type sintered BiSbTe-based composites with AgSbTe2 addition.pdf,10.1016/j.ceramint.2020.08.182,BST (Bi0.5Sb1.5Te3) with AgSbTe2 addition,BST-0 wt% AgSbTe2,Bi0.48Sb1.52Te3,1,No,AgSbTe2,0 wt%,unclear,,AgSbTe2 (0 wt%) @ unclear site,body text,,minimum value,,1.37,W/m.K
Enhanced thermoelectric performance of p-type sintered BiSbTe-based composites with AgSbTe2 addition.pdf,10.1016/j.ceramint.2020.08.182,BST (Bi0.5Sb1.5Te3) with AgSbTe2 addition,BST-0.1 wt% AgSbTe2,Bi0.48Sb1.52Te3-0.1 wt% AgSbTe2,1,No,AgSbTe2,0.1 wt%,multiple sites,,AgSbTe2 (0.1 wt%) @ multiple sites site,body text,,minimum value,,1.22,W/m.K
Enhanced thermoelectric performance of p-type sintered BiSbTe-based composites with AgSbTe2 addition.pdf,10.1016/j.ceramint.2020.08.182,BST (Bi0.5Sb1.5Te3) with AgSbTe2 addition,BST-0.1 wt% AgSbTe2,Bi0.48Sb1.52Te3 + 0.1 wt% AgSbTe2,1,No,Ag,0.1 wt%,multiple sites,,Ag (0.1 wt%) @ multiple sites site,body text,,Minimum value,,1.22,W/m.K
Enhanced thermoelectric performance of p-type sintered BiSbTe-based composites with AgSbTe2 addition.pdf,10.1016/j.ceramint.2020.08.182,BST (Bi0.5Sb1.5Te3) with AgSbTe2 addition,BST-0.1 wt% AgSbTe2,Bi0.5Sb1.5Te3 + 0.1 wt% AgSbTe2,1,No,AgSbTe2,0.1 wt%,unclear,,AgSbTe2 (0.1 wt%) @ unclear site,figure,Fig. 6c,Visually estimated from Fig. 6c,300.0,1.2,W/m.K
Enhanced thermoelectric performance of.pdf,10.1063/1.3106102,AgSbTe2,HPHT synthesized AgSbTe2,AgSbTe2,0,No,,,,,,body text,"Page 4, Section III",,300.0,0.76,W/m.K
Enhanced thermoelectric performance of.pdf,10.1063/1.3106102,AgSbTe2,AgSbTe2 synthesized by HPHT,AgSbTe2,0,No,,,,,,text,body text,Explicitly stated in text,300.0,0.76,W/m.K
Entropy engineering enhances the thermoelectric performance and microhardness of (GeTe)1−x(AgSb0.5Bi0.5Te2)x.pdf,10.1007/s40843-022-2211-8,GeTe-AgSbTe2-AgBiTe2 system,(GeTe)0.70(AgSb0.5Bi0.5Te2)0.30,(GeTe)0.70(AgSb0.5Bi0.5Te2)0.30,1,No,Bi,50% of Sb,Sb,,Bi (50% of Sb) @ Sb site,body text,,,300.0,0.72,W/m.K
Entropy engineering enhances the thermoelectric performance and microhardness of (GeTe)1−x(AgSb0.5Bi0.5Te2)x.pdf,10.1007/s40843-022-2211-8,GeTe-AgSbTe2-AgBiTe2 system,(GeTe)0.70(AgSb0.5Bi0.5Te2)0.30,(GeTe)0.70(AgSb0.5Bi0.5Te2)0.30,1,No,Bi,50% of Sb,Sb,,Bi (50% of Sb) @ Sb site,body text,,,573.0,0.82,W/m.K
Excellent thermoelectric performance achieved over broad temperature plateau in indium-doped SnTe-AgSbTe2 alloys.pdf,10.1063/1.5018477,SnTe-AgSbTe2,"(Sn0.995In0.005Te)1-x(Ag0.366Sb0.558Te)x, x=0.05",(Sn0.995In0.005Te)0.95(Ag0.366Sb0.558Te)0.05,3,Yes,In,0.005,Sn,Ag (0.05 * 0.366) @ multiple sites; Sb (0.05 * 0.558) @ multiple sites,In (0.005) @ Sn site; Ag (0.05 * 0.366) @ multiple sites site; Sb (0.05 * 0.558) @ multiple sites site,figure,,Visually estimated from Fig. 4d,873.0,1.8,W/m.K
Excellent thermoelectric performance achieved over broad temperature plateau in indium-doped SnTe-AgSbTe2 alloys.pdf,10.1063/1.5018477,SnTe-AgSbTe2,"(Sn0.995In0.005Te)1-x(Ag0.366Sb0.558Te)x, x=0.20",(Sn0.995In0.005Te)0.8(Ag0.366Sb0.558Te)0.2,3,Yes,In,0.005,Sn,Ag (0.2 * 0.366) @ multiple sites; Sb (0.2 * 0.558) @ multiple sites,In (0.005) @ Sn site; Ag (0.2 * 0.366) @ multiple sites site; Sb (0.2 * 0.558) @ multiple sites site,figure,,Visually estimated from Fig. 4d,873.0,1.2,W/m.K
Ge-induced cation ordering for enhanced thermoelectric performance in AgSbTe2.pdf,10.1039/d5ta10429g,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,text,Thermal transport section,,300.0,0.49,W/m.K
Ge-induced cation ordering for enhanced thermoelectric performance in AgSbTe2.pdf,10.1039/d5ta10429g,AgSbTe2,AgSb0.94Ge0.06Te2,AgSb0.94Ge0.06Te2,1,No,Ge,0.06,Sb,,Ge (0.06) @ Sb site,text,Thermal transport section,,300.0,0.59,W/m.K
Glassy thermal conductivity in the two-phase CuxAg3−xSbSeTe2 alloy and high temperature thermoelectric behavior.pdf,10.1088/0953-8984/22/3/035801,AgSbTe2,x=0,Ag3SbSeTe2,1,No,Se,stoichiometric,unclear,,Se (stoichiometric) @ unclear site,body text,Section 3,,700.0,0.67,W/m.K
Glassy thermal conductivity in the two-phase CuxAg3−xSbSeTe2 alloy and high temperature thermoelectric behavior.pdf,10.1088/0953-8984/22/3/035801,AgSbTe2,x=0.1,Cu0.1Ag2.9SbSeTe2,2,Yes,Cu,x=0.1,Ag,Se (stoichiometric) @ unclear,Cu (x=0.1) @ Ag site; Se (stoichiometric) @ unclear site,body text,Section 3,,700.0,0.67,W/m.K
Glassy thermal conductivity in the two-phase CuxAg3−xSbSeTe2 alloy and high temperature thermoelectric behavior.pdf,10.1088/0953-8984/22/3/035801,AgSbTe2,x=0.2,Cu0.2Ag2.8SbSeTe2,2,Yes,Cu,x=0.2,Ag,Se (stoichiometric) @ unclear,Cu (x=0.2) @ Ag site; Se (stoichiometric) @ unclear site,body text,Section 3,,700.0,0.585,W/m.K
Glassy thermal conductivity in the two-phase CuxAg3−xSbSeTe2 alloy and high temperature thermoelectric behavior.pdf,10.1088/0953-8984/22/3/035801,AgSbTe2,CuxAg3-xSbSeTe2 (x=0),Ag3SbSeTe2,1,No,Cu,x=0,unclear,,Cu (x=0) @ unclear site,body text,page 4,,700.0,0.67,W/m.K
Glassy thermal conductivity in the two-phase CuxAg3−xSbSeTe2 alloy and high temperature thermoelectric behavior.pdf,10.1088/0953-8984/22/3/035801,AgSbTe2,CuxAg3-xSbSeTe2 (x=0.1),Cu0.1Ag2.9SbSeTe2,1,No,Cu,x=0.1,unclear,,Cu (x=0.1) @ unclear site,figure,Fig. 6,Visually estimated from Fig. 6,700.0,0.5,W/m.K
Glassy thermal conductivity in the two-phase CuxAg3−xSbSeTe2 alloy and high temperature thermoelectric behavior.pdf,10.1088/0953-8984/22/3/035801,AgSbTe2,CuxAg3-xSbSeTe2 (x=0.2),Cu0.2Ag2.8SbSeTe2,1,No,Cu,x=0.2,unclear,,Cu (x=0.2) @ unclear site,body text,page 4,,700.0,0.6,W/m.K
High Power Factor of HPHT-Sintered GeTe-AgSbTe2 Alloys.pdf,10.1007/s11664-010-1383-1,TAGS-85 (GeTe-AgSbTe2 alloy),C,(GeTe)0.85(AgSbTe2)0.15,0,No,,,,,,body text,,,300.0,1.6,W/m.K
High Power Factor of HPHT-Sintered GeTe-AgSbTe2 Alloys.pdf,10.1007/s11664-010-1383-1,TAGS-85 (GeTe-AgSbTe2 alloy),D,(GeTe)0.85(AgSbTe2)0.15,0,No,,,,,,body text,,,300.0,2.7,W/m.K
Impact of In Situ Generated Ag2Te Nanoparticles on the Microstructure and Thermoelectric Properties of AgSbTe2 Compounds.pdf,10.1007/s11664-011-1620-2,AgSbTe2,x=44,(Ag2Te)0.44(Sb2Te3)0.56,1,No,Ag2Te,x=44,unclear,,Ag2Te (x=44) @ unclear site,body text,,,591.0,0.84,W/m.K
Impact of In Situ Generated Ag2Te Nanoparticles on the Microstructure and Thermoelectric Properties of AgSbTe2 Compounds.pdf,10.1007/s11664-011-1620-2,AgSbTe2,x=44,(Ag2Te)44(Sb2Te3)56,1,No,Ag2Te,x=44,unclear,,Ag2Te (x=44) @ unclear site,figure,,Visually estimated from Fig. 4,591.0,0.84,W/m.K
Improved Thermoelectric Properties in Structure Controlled Ag-Sb-Te System.pdf,,AgSbTe2,Ag0.208Sb0.275Te0.517 (A),Ag0.208Sb0.275Te0.517,0,No,,,,,,Table 1,,,,0.7,W/m.K
Improved Thermoelectric Properties in Structure Controlled Ag-Sb-Te System.pdf,,AgSbTe2,Ag0.208Sb0.275Te0.517 (B),Ag0.208Sb0.275Te0.517,0,No,,,,,,Table 1,,,,1.0,W/m.K
Impurity band engineering and hierarchical defect scattering enable high zT in Co-doped AgSbTe2.pdf,10.1039/d5ta09240j,AgSbTe2,AgSbTe2 (pristine),AgSbTe2,0,No,,,,,,body text,,,,0.7,W/m.K
Impurity band engineering and hierarchical defect scattering enable high zT in Co-doped AgSbTe2.pdf,10.1039/d5ta09240j,AgSbTe2,AgSb0.97Co0.03Te2,AgSb0.97Co0.03Te2,1,No,Co,x=0.03,Sb,,Co (x=0.03) @ Sb site,body text,,,298.0,0.5,W/m.K
Impurity band engineering and hierarchical defect scattering enable high zT in Co-doped AgSbTe2.pdf,10.1039/d5ta09240j,AgSbTe2,AgSb0.97Co0.03Te2,AgSb0.97Co0.03Te2,1,No,Co,x=0.03,Sb,,Co (x=0.03) @ Sb site,body text,,,648.0,0.45,W/m.K
Impurity band engineering and hierarchical defect scattering enable high zT in Co-doped AgSbTe2.pdf,10.1039/d5ta09240j,AgSbTe2,AgSb1-xCoxTe2 (x=0),AgSbTe2,0,No,,,,,,figure,Fig. 6d,Visually estimated from Fig. 6d,298.0,0.7,W/m.K
Impurity band engineering and hierarchical defect scattering enable high zT in Co-doped AgSbTe2.pdf,10.1039/d5ta09240j,AgSbTe2,AgSb1-xCoxTe2 (x=0.03),AgSb0.97Co0.03Te2,1,No,Co,x=0.03,Sb,,Co (x=0.03) @ Sb site,figure,Fig. 6d,Visually estimated from Fig. 6d,298.0,0.5,W/m.K
Influence of mechanochemical syntheses and compacting methods on the thermoelectric properties of nanostructured AgSnmSbTe2+m (TAST-m).pdf,10.1088/0268-1242/29/12/124009,AgSbTe2-doped SnTe,TAST-10,SnTe doped with AgSbTe2,2,Yes,Ag,10 mol%,unclear,Sb (10 mol%) @ unclear,Ag (10 mol%) @ unclear site; Sb (10 mol%) @ unclear site,figure,,"Visually estimated from Fig 8, TAST-10, CPA",300.0,2.0,W/m.K
Influence of nanoscale Ag2 Te precipitates on the thermoelectric properties of the Sn doped P-type AgSbTe2 compound.pdf,10.1063/1.4896435,AgSbTe2,"Ag(Sb1-xSnx)Te2, x=0.01",AgSb0.99Sn0.01Te2,1,No,Sn,x=0.01,Sb,,Sn (x=0.01) @ Sb site,figure,,Visually estimated from Fig. 4e,300.0,0.65,W/m.K
Influence of nanoscale Ag2 Te precipitates on the thermoelectric properties of the Sn doped P-type AgSbTe2 compound.pdf,10.1063/1.4896435,AgSbTe2,"Ag(Sb1-xSnx)Te2, x=0.03",AgSb0.97Sn0.03Te2,1,No,Sn,x=0.03,Sb,,Sn (x=0.03) @ Sb site,figure,,Visually estimated from Fig. 4e,300.0,0.68,W/m.K
Influence of nanoscale Ag2 Te precipitates on the thermoelectric properties of the Sn doped P-type AgSbTe2 compound.pdf,10.1063/1.4896435,AgSbTe2,"Ag(Sb1-xSnx)Te2, x=0.05",AgSb0.95Sn0.05Te2,1,No,Sn,x=0.05,Sb,,Sn (x=0.05) @ Sb site,figure,,Visually estimated from Fig. 4e,300.0,0.68,W/m.K
Influence of nanoscale Ag2 Te precipitates on the thermoelectric properties of the Sn doped P-type AgSbTe2 compound.pdf,10.1063/1.4896435,AgSbTe2,"Ag(Sb1-xSnx)Te2, x=0.07",AgSb0.93Sn0.07Te2,1,No,Sn,x=0.07,Sb,,Sn (x=0.07) @ Sb site,figure,,Visually estimated from Fig. 4e,300.0,0.7,W/m.K
Ioffe–Regel limit and lattice thermal conductivity reduction of high performance (AgSbTe2)15(GeTe)85 thermoelectric materials.pdf,10.1039/c3ta15147f,(AgSbTe2)15(GeTe)85,0.4 AQ,(Ag0.4SbTe2/2+1.5)15(GeTe)85,1,No,Ag,0.4,unclear,,Ag (0.4) @ unclear site,figure,Fig. 1d,Visually estimated from Fig. 1d,300.0,2.1,W/m.K
Ioffe–Regel limit and lattice thermal conductivity reduction of high performance (AgSbTe2)15(GeTe)85 thermoelectric materials.pdf,10.1039/c3ta15147f,(AgSbTe2)15(GeTe)85,0.4 MS,(Ag0.4SbTe2/2+1.5)15(GeTe)85,1,No,Ag,0.4,unclear,,Ag (0.4) @ unclear site,figure,Fig. 3d,Visually estimated from Fig. 3d,300.0,1.4,W/m.K
Irie_1963_Jpn._J._Appl._Phys._2_72.pdf,,AgSbTe2,AgSbTe2-AgBiTe2 system,AgSbTe2-AgBiTe2,1,No,Bi,0-50 mol%,Sb,,Bi (0-50 mol%) @ Sb site,figure,,Visually estimated from Fig. 16 at 0 mol% AgBiTe2.,,0.8,W/m.K
Irie_1963_Jpn._J._Appl._Phys._2_72.pdf,,AgSbTe2,AgSbTe2-PbTe system,AgSbTe2-PbTe,1,No,Pb,0-100 mol%,multiple sites,,Pb (0-100 mol%) @ multiple sites site,figure,,Visually estimated from Fig. 22 at 40 mol% PbTe.,,0.4,W/m.K
Irie_1963_Jpn._J._Appl._Phys._2_72.pdf,,AgSbTe2,AgSbTe2-SnTe system,AgSbTe2-SnTe,1,No,Sn,0-100 mol%,multiple sites,,Sn (0-100 mol%) @ multiple sites site,figure,,Visually estimated from Fig. 28 at 80 mol% SnTe.,,2.8000000000000003,W/m.K
Large Mobility Enables Higher Thermoelectric Cooling and Power Generation Performance in n‑type AgPb18+xSbTe20 Crystals.pdf,10.1021/jacs.3c09655,AgPb18+xSbTe20,AgPb18SbTe20,AgPb18SbTe20,1,No,Pb,18,unclear,,Pb (18) @ unclear site,body text,,,303.0,1.98,W/m.K
Large Mobility Enables Higher Thermoelectric Cooling and Power Generation Performance in n‑type AgPb18+xSbTe20 Crystals.pdf,10.1021/jacs.3c09655,AgPb18+xSbTe20,AgPb18.5SbTe20,AgPb18.5SbTe20,1,No,Pb,18.5,unclear,,Pb (18.5) @ unclear site,body text,,,303.0,2.08,W/m.K
Large Mobility Enables Higher Thermoelectric Cooling and Power Generation Performance in n‑type AgPb18+xSbTe20 Crystals.pdf,10.1021/jacs.3c09655,AgPb18+xSbTe20,AgPb18+xSbTe20,AgPb18+xSbTe20,1,No,Pb,18+x,unclear,,Pb (18+x) @ unclear site,body text,,For AgPb18SbTe20,303.0,1.98,W/m.K
Large Mobility Enables Higher Thermoelectric Cooling and Power Generation Performance in n‑type AgPb18+xSbTe20 Crystals.pdf,10.1021/jacs.3c09655,AgPb18+xSbTe20,AgPb18+xSbTe20,AgPb18+xSbTe20,1,No,Pb,18+x,unclear,,Pb (18+x) @ unclear site,body text,,For AgPb18.2SbTe20,303.0,1.62,W/m.K
"Large-scale production of (GeTe)x(AgSbTe2)100−x (x=75, 80, 85, 90) with enhanced thermoelectric properties via gas-atomization and spark plasma sintering.pdf",10.1016/j.actamat.2017.01.053,(GeTe)x(AgSbTe2)100-x,TAGS-80,(GeTe)80(AgSbTe2)20,0,No,,,,,,text,Section 3.2,,,1.38,W/m.K
"Large-scale production of (GeTe)x(AgSbTe2)100−x (x=75, 80, 85, 90) with enhanced thermoelectric properties via gas-atomization and spark plasma sintering.pdf",10.1016/j.actamat.2017.01.053,(GeTe)x(AgSbTe2)100-x,TAGS-90,(GeTe)90(AgSbTe2)10,0,No,,,,,,text,Section 3.2,,,1.76,W/m.K
"Large-scale production of (GeTe)x(AgSbTe2)100−x (x=75, 80, 85, 90) with enhanced thermoelectric properties via gas-atomization and spark plasma sintering.pdf",10.1016/j.actamat.2017.01.053,(GeTe)x(AgSbTe2)100-x,TAGS-75,(GeTe)75(AgSbTe2)25,1,No,Ge,75 mol%,multiple sites,,Ge (75 mol%) @ multiple sites site,figure,Fig. 7d,visually estimated from figure,300.0,2.0,W/m.K
Low lattice thermal conductivity by alloying SnTe with AgSbTe2 and CaTe-MnTe.pdf,10.1063/1.5109465,SnTe-AgSbTe2,(Sn0.95Ca0.05)0.75(AgSbTe2)0.125,(Sn0.95Ca0.05)0.75(AgSbTe2)0.125,1,No,Ca,0.05,unclear,,Ca (0.05) @ unclear site,figure,,Visually estimated from Fig. 3c,800.0,1.5,W/m.K
Low lattice thermal conductivity by alloying SnTe with AgSbTe2 and CaTe-MnTe.pdf,10.1063/1.5109465,SnTe-AgSbTe2,(Sn0.85Mn0.15)0.85(AgSbTe2)0.075,(Sn0.85Mn0.15)0.85(AgSbTe2)0.075,1,No,Mn,0.15,unclear,,Mn (0.15) @ unclear site,figure,,Visually estimated from Fig. 3c,800.0,1.2,W/m.K
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,0 wt% Eu,AgSbTe2,0,No,,,,,,figure,Fig. 3d,Visually estimated from Fig. 3d,300.0,0.6,W/m.K
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,0 wt% Eu,AgSbTe2,0,No,,,,,,figure,Fig. 3d,Visually estimated from Fig. 3d,600.0,0.8,W/m.K
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,4 wt% Eu,AgSbTe2:Eu,1,No,Eu,4 wt%,unclear,,Eu (4 wt%) @ unclear site,figure,Fig. 3d,Visually estimated from Fig. 3d,300.0,0.6,W/m.K
Low solubility and transport consequences of Eu addition in AgSbTe2 thermoelectrics.pdf,10.1016/j.physb.2026.418712,AgSbTe2,4 wt% Eu,AgSbTe2:Eu,1,No,Eu,4 wt%,unclear,,Eu (4 wt%) @ unclear site,figure,Fig. 3d,Visually estimated from Fig. 3d,600.0,0.9,W/m.K
Nanostructures in high-performance (GeTe)x(AgSbTe2)100−x thermoelectric materials.pdf,10.1088/0957-4484/19/24/245707,AgSbTe2,TAGS-75,(GeTe)75(AgSbTe2)25,1,No,Ge,75 mol%,multiple sites,,Ge (75 mol%) @ multiple sites site,figure,,Visually estimated from Fig. 2(c),300.0,1.1,W/m.K
Nanostructures in high-performance (GeTe)x(AgSbTe2)100−x thermoelectric materials.pdf,10.1088/0957-4484/19/24/245707,AgSbTe2,TAGS-75,(GeTe)75(AgSbTe2)25,1,No,Ge,75 mol%,multiple sites,,Ge (75 mol%) @ multiple sites site,figure,,Visually estimated from Fig. 2(c),720.0,1.1,W/m.K
Nanostructures in high-performance (GeTe)x(AgSbTe2)100−x thermoelectric materials.pdf,10.1088/0957-4484/19/24/245707,AgSbTe2,TAGS-80,(GeTe)80(AgSbTe2)20,1,No,Ge,80 mol%,multiple sites,,Ge (80 mol%) @ multiple sites site,figure,,Visually estimated from Fig. 2(c),300.0,1.0,W/m.K
Nanostructures in high-performance (GeTe)x(AgSbTe2)100−x thermoelectric materials.pdf,10.1088/0957-4484/19/24/245707,AgSbTe2,TAGS-80,(GeTe)80(AgSbTe2)20,1,No,Ge,80 mol%,multiple sites,,Ge (80 mol%) @ multiple sites site,figure,,Visually estimated from Fig. 2(c),720.0,1.0,W/m.K
Nanostructures in high-performance (GeTe)x(AgSbTe2)100−x thermoelectric materials.pdf,10.1088/0957-4484/19/24/245707,AgSbTe2,TAGS-85,(GeTe)85(AgSbTe2)15,1,No,Ge,85 mol%,multiple sites,,Ge (85 mol%) @ multiple sites site,figure,,Visually estimated from Fig. 2(c),300.0,1.4,W/m.K
Nanostructures in high-performance (GeTe)x(AgSbTe2)100−x thermoelectric materials.pdf,10.1088/0957-4484/19/24/245707,AgSbTe2,TAGS-85,(GeTe)85(AgSbTe2)15,1,No,Ge,85 mol%,multiple sites,,Ge (85 mol%) @ multiple sites site,figure,,Visually estimated from Fig. 2(c),720.0,1.4,W/m.K
Nanostructures in high-performance (GeTe)x(AgSbTe2)100−x thermoelectric materials.pdf,10.1088/0957-4484/19/24/245707,AgSbTe2,TAGS-90,(GeTe)90(AgSbTe2)10,1,No,Ge,90 mol%,multiple sites,,Ge (90 mol%) @ multiple sites site,figure,,Visually estimated from Fig. 2(c),300.0,2.4,W/m.K
Nanostructures in high-performance (GeTe)x(AgSbTe2)100−x thermoelectric materials.pdf,10.1088/0957-4484/19/24/245707,AgSbTe2,TAGS-90,(GeTe)90(AgSbTe2)10,1,No,Ge,90 mol%,multiple sites,,Ge (90 mol%) @ multiple sites site,figure,,Visually estimated from Fig. 2(c),720.0,2.5,W/m.K
Optimized Carrier Concentration and Reduced Thermal Conductivity in Cu-Deficient CuGaTe2 Alloyed with AgSbTe2 for Superior Thermoelectric Performance.pdf,10.1021/acsami.6c05111,Cu0.96GaTe2-AgSbTe2,Cu0.96GaTe2,Cu0.96GaTe2,1,No,Cu vacancy,0.04,Ag,,Cu vacancy (0.04) @ Ag site,body text,,,303.0,5.57,W/m.K
Optimized Carrier Concentration and Reduced Thermal Conductivity in Cu-Deficient CuGaTe2 Alloyed with AgSbTe2 for Superior Thermoelectric Performance.pdf,10.1021/acsami.6c05111,Cu0.96GaTe2-AgSbTe2,(Cu0.96GaTe2)0.89(AgSbTe2)0.11,(Cu0.96GaTe2)0.89(AgSbTe2)0.11,1,No,AgSbTe2,0.11,multiple sites,,AgSbTe2 (0.11) @ multiple sites site,body text,,,303.0,3.37,W/m.K
Peng2014.pdf,10.1039/c3ta13729e,Yb0.2Co4Sb12,Matrix,Yb0.2Co4Sb12,0,No,,,,,,Table 1,,,300.0,2.94,W/m.K
Peng2014.pdf,10.1039/c3ta13729e,Yb0.2Co4Sb12,Matrix-2 wt% AgSbTe2,Yb0.2Co4Sb12-2 wt% AgSbTe2,1,No,Te,less than y = 0.02,Sb,,Te (less than y = 0.02) @ Sb site,Table 1,,,300.0,3.25,W/m.K
Peng2014.pdf,10.1039/c3ta13729e,Yb0.2Co4Sb12,Matrix-4 wt% AgSbTe2,Yb0.2Co4Sb12-4 wt% AgSbTe2,1,No,Te,less than y = 0.02,Sb,,Te (less than y = 0.02) @ Sb site,Table 1,,,300.0,2.62,W/m.K
Peng2014.pdf,10.1039/c3ta13729e,Yb0.2Co4Sb12,Matrix-6 wt% AgSbTe2,Yb0.2Co4Sb12-6 wt% AgSbTe2,1,No,Te,less than y = 0.02,Sb,,Te (less than y = 0.02) @ Sb site,Table 1,,,300.0,3.31,W/m.K
